记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
                                1 11.275 0.1 0.5462,0.4083 1822 -2.26E-004 590.7 86.5 731.3 85.9 12.55 0.11 12.37
                                2 11.285 0.0 0.5462,0.4083 1822 -2.29E-004 590.7 86.5 731.3 85.9 12.55 0.11 27.81
1381 2017_06_12 15:04:54 744 7 0 0.989 44.0 0.5562,0.4183 1822 -2.24E-004 591.7 86.5 730.2 86.9 13.56 0.11 0.29
                                1 11.283 0.1 0.5462,0.4083 1822 -2.25E-004 590.7 86.5 731.3 85.9 12.56 0.11 11.13
                                2 11.268 0.1 0.5462,0.4083 1822 -2.28E-004 590.7 86.5 731.3 85.9 12.55 0.11 22.28
1382 2017_06_12 15:04:54 784 7 0 0.993 44.0 0.5562,0.4183 1822 -2.31E-004 591.7 86.5 730.2 86.9 13.55 0.11 0.28
                                1 11.275 0.1 0.5462,0.4083 1822 -2.32E-004 590.7 86.5 731.3 85.9 12.55 0.11 9.28
                                2 11.259 0.0 0.5462,0.4082 1822 -2.38E-004 590.7 86.5 731.3 85.9 12.55 0.11 55.73
1383 2017_06_12 15:04:54 820 7 0 0.985 44.0 0.5562,0.4182 1822 -2.34E-004 591.7 86.5 730.2 86.9 13.55 0.11 0.29
                                1 11.296 0.2 0.5462,0.4083 1822 -2.34E-004 590.7 86.5 731.3 85.9 12.55 0.11 7.41
                                2 11.254 0.1 0.5462,0.4082 1822 -2.34E-004 590.7 86.5 731.3 85.9 12.55 0.11 18.59
1384 2017_06_12 15:04:54 857 7 0 0.973 44.0 0.5562,0.4182 1822 -2.38E-004 591.7 86.5 730.2 86.9 13.55 0.11 0.29
                                1 11.277 0.1 0.5462,0.4082 1822 -2.39E-004 590.7 86.5 731.3 85.9 12.55 0.11 8.56
                                2 11.281 0.0 0.5462,0.4082 1822 -2.41E-004 590.7 86.5 731.3 85.9 12.54 0.11 27.80
1385 2017_06_12 15:04:54 894 7 0 0.991 44.0 0.5562,0.4182 1822 -2.39E-004 591.7 86.5 730.2 86.9 13.54 0.11 0.28
                                1 11.256 0.0 0.5462,0.4082 1822 -2.40E-004 590.7 86.5 731.3 85.9 12.54 0.11 55.70
                                2 11.261 0.1 0.5461,0.4082 1822 -2.38E-004 590.7 86.5 731.3 85.9 12.54 0.11 22.27
1386 2017_06_12 15:04:54 931 7 0 0.995 44.0 0.5561,0.4182 1822 -2.37E-004 591.7 86.5 730.2 86.9 13.53 0.11 0.28
                                1 11.287 0.1 0.5461,0.4082 1822 -2.37E-004 590.7 86.5 731.3 85.9 12.53 0.11 13.88
                                2 11.273 0.0 0.5461,0.4082 1822 -2.35E-004 590.7 86.5 731.3 85.9 12.53 0.11 111.15
1387 2017_06_12 15:04:54 967 7 0 0.993 44.0 0.5561,0.4182 1822 -2.35E-004 591.7 86.5 730.2 86.9 13.53 0.11 0.28
                                1 11.283 0.1 0.5461,0.4082 1822 -2.37E-004 590.7 86.5 731.3 85.9 12.53 0.11 11.10
                                2 11.241 0.1 0.5461,0.4082 1822 -2.37E-004 590.7 86.5 731.3 85.9 12.52 0.11 22.28
1388 2017_06_12 15:04:55 004 7 0 0.973 44.0 0.5560,0.4183 1823 -2.29E-004 591.7 86.4 730.2 87.0 13.51 0.10 0.29
                                1 11.251 0.1 0.5461,0.4083 1823 -2.37E-004 590.7 86.5 731.3 86.0 12.51 0.11 10.11
                                2 11.257 0.0 0.5456,0.4086 1828 1.73E-004 590.6 86.4 731.3 86.1 12.48 0.10 0.00
1389 2017_06_12 15:04:55 041 7 0 0.988 44.0 0.5558,0.4185 1826 -2.04E-004 591.7 86.4 730.2 87.1 13.49 0.10 0.28
                                1 11.311 0.1 0.5459,0.4084 1825 -2.18E-004 590.7 86.4 731.3 86.1 12.50 0.10 11.05
                                2 11.242 0.0 0.5459,0.4084 1824 2.20E-004 590.7 86.4 731.3 86.0 12.50 0.10 55.60
1390 2017_06_12 15:04:55 077 7 0 0.990 44.0 0.5559,0.4184 1824 -2.22E-004 591.7 86.4 730.2 87.0 13.50 0.10 0.28
                                1 11.293 0.1 0.5460,0.4083 1823 2.31E-004 590.7 86.5 731.3 86.0 12.50 0.10 22.15
                                2 11.278 0.0 0.5460,0.4083 1823 -2.34E-004 590.7 86.4 731.3 86.0 12.51 0.10 36.96
1391 2017_06_12 15:04:55 115 7 0 0.984 44.0 0.5561,0.4181 1821 2.86E-004 591.8 86.4 730.2 86.9 13.46 0.10 0.28
                                1 11.299 0.0 0.5454,0.4087 1829 1.69E-004 590.6 86.4 731.3 86.2 12.48 0.10 55.20
                                2 11.243 0.0 0.5457,0.4085 1826 2.03E-004 590.7 86.4 731.3 86.1 12.48 0.10 37.02
1392 2017_06_12 15:04:55 154 7 0 0.990 44.0 0.5559,0.4184 1825 -2.23E-004 591.7 86.4 730.2 87.1 13.49 0.10 0.28
                                1 11.284 0.1 0.5460,0.4083 1824 -2.30E-004 590.7 86.4 731.3 86.0 12.50 0.10 11.07
                                2 11.271 0.0 0.5460,0.4083 1824 -2.36E-004 590.7 86.4 731.3 86.0 12.49 0.10 27.71
1393 2017_06_12 15:04:55 189 7 0 0.990 44.0 0.5560,0.4183 1824 -2.34E-004 591.7 86.4 730.2 87.1 13.49 0.10 0.28
                                1 11.319 0.1 0.5460,0.4083 1823 2.36E-004 590.7 86.4 731.3 86.0 12.50 0.10 15.77
                                2 25.333 0.0 0.5460,0.4083 1823 2.37E-004 590.7 86.4 731.3 86.0 12.50 0.10 16.45
1394 2017_06_12 15:04:55 226 7 0 0.990 44.0 0.5560,0.4183 1824 -2.38E-004 591.7 86.4 730.2 87.0 13.50 0.10 0.28
                                1 11.264 0.1 0.5460,0.4083 1823 2.39E-004 590.7 86.4 731.3 86.0 12.50 0.10 11.09
                                2 11.275 0.1 0.5463,0.4079 1819 -3.26E-004 590.8 86.4 731.3 85.9 12.46 0.10 18.42
1395 2017_06_12 15:04:55 263 7 0 0.993 44.0 0.5560,0.4183 1823 2.37E-004 591.7 86.4 730.2 87.0 13.50 0.10 0.28
                                1 11.257 0.1 0.5460,0.4083 1824 -2.27E-004 590.7 86.4 731.3 86.0 12.50 0.10 12.34
                                2 25.333 0.0 0.5460,0.4083 1823 2.32E-004 590.7 86.4 731.3 86.0 12.51 0.10 49.36
1396 2017_06_12 15:04:55 299 7 0 0.989 44.0 0.5560,0.4183 1823 -2.35E-004 591.7 86.4 730.2 87.0 13.50 0.10 0.28
                                1 11.288 0.2 0.5460,0.4083 1823 -2.39E-004 590.7 86.4 731.3 86.0 12.50 0.10 7.39
                                2 11.275 0.0 0.5460,0.4083 1823 -2.34E-004 590.7 86.4 731.3 86.0 12.51 0.10 27.73
1397 2017_06_12 15:04:55 336 7 0 0.984 44.0 0.5560,0.4183 1823 -2.35E-004 591.7 86.4 730.2 87.0 13.51 0.10 0.29
                                1 11.275 0.1 0.5460,0.4083 1823 -2.39E-004 590.7 86.4 731.3 86.0 12.51 0.10 13.87
                                2 11.269 0.0 0.5460,0.4083 1823 -2.39E-004 590.7 86.4 731.3 86.0 12.51 0.10 27.76
1398 2017_06_12 15:04:55 373 7 0 0.991 44.0 0.5561,0.4183 1823 -2.40E-004 591.7 86.4 730.2 87.0 13.52 0.11 0.28
                                1 11.285 0.1 0.5460,0.4083 1823 -2.42E-004 590.7 86.4 731.3 86.0 12.52 0.10 15.84
                                2 11.264 0.1 0.5461,0.4082 1822 2.48E-004 590.7 86.4 731.3 86.0 12.51 0.10 18.51
1399 2017_06_12 15:04:55 415 7 0 0.990 44.0 0.5561,0.4182 1822 2.50E-004 591.7 86.5 730.2 87.0 13.51 0.10 0.28
                                1 11.284 0.1 0.5461,0.4082 1822 2.50E-004 590.7 86.5 731.3 86.0 12.50 0.10 18.47
                                2 11.261 0.1 0.5461,0.4082 1822 -2.55E-004 590.7 86.4 731.3 86.0 12.50 0.10 18.50
1400 2017_06_12 15:04:55 457 7 0 0.995 44.0 0.5561,0.4182 1822 -2.54E-004 591.7 86.4 730.2 87.0 13.50 0.10 0.28
                                1 11.284 0.1 0.5461,0.4082 1822 -2.60E-004 590.7 86.4 731.3 86.0 12.50 0.10 15.83
                                2 25.333 0.1 0.5461,0.4082 1822 -2.62E-004 590.7 86.4 731.3 86.0 12.50 0.10 9.87
1401 2017_06_12 15:04:55 499 7 0 0.989 44.0 0.5561,0.4182 1822 -2.58E-004 591.7 86.4 730.2 87.0 13.51 0.10 0.28
                                1 11.284 0.1 0.5461,0.4082 1822 -2.56E-004 590.7 86.4 731.3 86.0 12.50 0.10 13.85
                                2 11.264 0.1 0.5461,0.4082 1822 -2.54E-004 590.7 86.4 731.3 86.0 12.51 0.10 22.20
1402 2017_06_12 15:04:55 537 7 0 0.986 44.0 0.5561,0.4182 1822 -2.53E-004 591.7 86.4 730.2 87.0 13.51 0.10 0.29
                                1 11.281 0.1 0.5461,0.4082 1822 -2.55E-004 590.7 86.4 731.3 86.0 12.50 0.10 13.85
                                2 11.284 0.1 0.5461,0.4082 1822 -2.62E-004 590.7 86.4 731.3 86.0 12.50 0.10 18.46
1403 2017_06_12 15:04:55 574 7 0 0.987 44.0 0.5561,0.4182 1822 -2.65E-004 591.7 86.4 730.2 87.0 13.50 0.10 0.28
                                1 11.281 0.1 0.5461,0.4082 1822 -2.63E-004 590.7 86.4 731.3 86.0 12.50 0.10 15.83
                                2 25.333 0.0 0.5461,0.4082 1822 -2.67E-004 590.7 86.4 731.3 86.1 12.50 0.10 24.67
1404 2017_06_12 15:04:55 612 7 0 0.992 44.0 0.5561,0.4182 1822 -2.66E-004 591.7 86.4 730.2 87.0 13.50 0.10 0.28
                                1 11.306 0.1 0.5461,0.4082 1822 -2.67E-004 590.7 86.4 731.3 86.0 12.50 0.10 22.11
                                2 11.264 0.0 0.5461,0.4082 1822 -2.61E-004 590.7 86.4 731.3 86.0 12.50 0.10 27.75
1405 2017_06_12 15:04:55 651 7 0 0.966 44.0 0.5561,0.4182 1822 -2.63E-004 591.7 86.4 730.2 87.0 13.50 0.10 0.29
                                1 11.324 0.1 0.5457,0.4086 1827 -1.65E-004 590.7 86.5 731.3 86.2 12.53 0.10 15.81
                                2 11.241 0.0 0.5458,0.4085 1825 1.99E-004 590.7 86.4 731.3 86.1 12.52 0.10 55.70
1406 2017_06_12 15:04:55 689 7 0 0.995 44.0 0.5559,0.4184 1825 -2.01E-004 591.7 86.4 730.2 87.1 13.52 0.10 0.28
                                1 11.255 0.1 0.5459,0.4084 1824 2.15E-004 590.7 86.5 731.3 86.1 12.52 0.10 15.90
                                2 11.271 0.0 0.5459,0.4084 1824 2.15E-004 590.7 86.5 731.3 86.1 12.53 0.10 37.05
1407 2017_06_12 15:04:55 726 7 0 0.988 44.0 0.5559,0.4184 1824 -2.19E-004 591.7 86.4 730.2 87.1 13.52 0.10 0.29
                                1 11.247 0.1 0.5460,0.4083 1824 -2.28E-004 590.7 86.4 731.3 86.1 12.52 0.10 12.37
                                2 11.261 0.0 0.5460,0.4083 1823 2.35E-004 590.7 86.5 731.3 86.1 12.52 0.10 55.59
1408 2017_06_12 15:04:55 764 7 0 0.967 44.0 0.5560,0.4183 1823 -2.38E-004 591.7 86.4 730.2 87.1 13.52 0.10 0.29
                                1 11.329 0.1 0.5460,0.4083 1823 -2.39E-004 590.7 86.4 731.3 86.1 12.52 0.10 12.28
                                2 11.245 0.0 0.5460,0.4082 1823 -2.46E-004 590.7 86.4 731.3 86.1 12.52 0.10 111.29
1409 2017_06_12 15:04:55 806 7 0 0.983 44.0 0.5560,0.4182 1823 -2.47E-004 591.7 86.4 730.2 87.0 13.52 0.10 0.29
                                1 11.302 0.1 0.5460,0.4082 1822 2.52E-004 590.7 86.4 731.3 86.0 12.51 0.10 10.06
                                2 11.244 0.0 0.5460,0.4082 1822 2.51E-004 590.7 86.4 736.3 86.0 12.51 0.11 37.10
1410 2017_06_12 15:04:55 845 7 0 0.990 44.0 0.5561,0.4182 1822 2.50E-004 591.7 86.4 735.3 87.0 13.51 0.11 0.28
                                1 11.304 0.1 0.5461,0.4082 1822 2.50E-004 590.7 86.4 737.2 86.0 12.52 0.11 7.91
                                2 11.260 0.0 0.5461,0.4082 1822 -2.53E-004 590.7 86.4 731.3 86.0 12.51 0.10 55.57
1411 2017_06_12 15:04:55 889 8 0 1.005 44.0 0.5561,0.4182 1822 -2.53E-004 591.7 86.4 730.2 87.0 13.51 0.11 0.28
                                1 11.278 0.2 0.5461,0.4082 1822 -2.53E-004 590.7 86.4 736.6 86.0 12.52 0.11 7.40
                                2 11.246 0.0 0.5461,0.4082 1822 -2.59E-004 590.7 86.4 731.3 86.0 12.52 0.11 0.00
1412 2017_06_12 15:04:55 926 7 0 0.993 44.0 0.5561,0.4182 1822 -2.61E-004 591.7 86.4 730.2 87.0 13.52 0.11 0.28
                                1 11.270 0.1 0.5461,0.4082 1821 2.62E-004 590.7 86.4 731.3 86.0 12.52 0.11 11.11
                                2 11.239 0.0 0.5462,0.4081 1821 2.62E-004 590.7 86.5 731.3 86.0 12.52 0.11 55.69
1413 2017_06_12 15:04:55 962 7 0 0.994 44.0 0.5562,0.4181 1821 2.63E-004 591.7 86.4 730.2 87.0 13.52 0.11 0.28
                                1 11.291 0.1 0.5461,0.4081 1821 2.63E-004 590.7 86.4 731.3 86.0 12.51 0.11 11.08
                                2 11.272 0.0 0.5458,0.4078 1822 -3.76E-004 590.8 86.3 731.3 86.0 12.52 0.11 111.05
1414 2017_06_12 15:04:55 998 7 0 0.986 44.0 0.5562,0.4182 1821 2.54E-004 591.7 86.5 730.2 87.0 13.52 0.11 0.29
                                1 11.280 0.1 0.5462,0.4082 1821 2.42E-004 590.7 86.5 731.3 86.0 12.52 0.11 12.33
                                2 11.237 0.0 0.5461,0.4081 1821 2.75E-004 590.8 86.4 731.3 86.0 12.52 0.11 27.85
1415 2017_06_12 15:04:56 036 7 0 0.986 44.0 0.5561,0.4181 1821 2.78E-004 591.8 86.4 730.2 87.0 13.51 0.10 0.29
                                1 11.285 0.1 0.5471,0.4076 1811 3.50E-004 590.9 86.6 731.3 86.0 12.45 0.10 15.76
                                2 11.276 0.0 0.5463,0.4083 1822 -2.09E-004 590.7 86.5 731.3 86.1 12.51 0.10 27.73
1416 2017_06_12 15:04:56 072 7 0 0.997 44.0 0.5561,0.4184 1823 2.03E-004 591.7 86.5 730.2 87.1 13.52 0.10 0.28
                                1 11.288 0.1 0.5461,0.4083 1822 2.19E-004 590.7 86.5 731.3 86.1 12.51 0.10 22.17
                                2 11.281 0.0 0.5462,0.4083 1822 2.19E-004 590.7 86.5 731.3 86.0 12.51 0.10 36.97
1417 2017_06_12 15:04:56 109 7 0 0.991 44.0 0.5562,0.4182 1821 2.32E-004 591.7 86.5 730.2 87.0 13.50 0.10 0.28
                                1 11.311 0.1 0.5462,0.4082 1821 2.36E-004 590.7 86.5 731.3 86.0 12.51 0.10 22.11
                                2 11.265 0.0 0.5462,0.4082 1822 -2.34E-004 590.7 86.5 731.3 86.1 12.51 0.10 37.01
1418 2017_06_12 15:04:56 146 7 0 0.992 44.0 0.5561,0.4182 1822 -2.45E-004 591.7 86.5 730.2 87.0 13.51 0.10 0.28
                                1 11.277 0.1 0.5461,0.4082 1822 -2.49E-004 590.7 86.5 731.3 86.0 12.51 0.10 12.33
                                2 11.234 0.0 0.5461,0.4082 1822 -2.48E-004 590.7 86.5 731.3 86.0 12.51 0.10 37.12
1419 2017_06_12 15:04:56 183 7 0 0.993 44.0 0.5561,0.4182 1822 -2.47E-004 591.7 86.4 730.2 87.1 13.51 0.10 0.28
                                1 11.315 0.1 0.5461,0.4082 1822 -2.54E-004 590.7 86.4 731.3 86.1 12.51 0.10 12.28
                                2 11.257 0.0 0.5461,0.4082 1822 -2.62E-004 590.7 86.4 731.3 86.1 12.50 0.10 55.54
1420 2017_06_12 15:04:56 219 7 0 0.988 44.0 0.5561,0.4181 1821 2.64E-004 591.7 86.4 730.2 87.0 13.50 0.10 0.28
                                1 11.272 0.1 0.5461,0.4081 1821 2.68E-004 590.7 86.4 731.3 86.1 12.50 0.10 8.53
                                2 11.256 0.0 0.5462,0.4081 1821 -2.71E-004 590.8 86.5 731.3 86.1 12.50 0.10 37.02
1421 2017_06_12 15:04:56 255 7 0 0.989 44.0 0.5562,0.4181 1821 -2.77E-004 591.8 86.5 730.2 87.1 13.50 0.10 0.28
                                1 11.290 0.1 0.5462,0.4081 1820 2.84E-004 590.8 86.4 731.3 86.1 12.49 0.10 15.81
                                2 11.253 0.0 0.5462,0.4081 1820 2.81E-004 590.8 86.4 731.3 86.1 12.49 0.10 27.75
1422 2017_06_12 15:04:56 294 7 0 0.989 44.0 0.5566,0.4176 1815 3.73E-004 591.8 86.4 730.2 86.9 13.45 0.10 0.28
                                1 11.311 0.1 0.5462,0.4081 1821 -2.75E-004 590.8 86.5 731.3 86.1 12.49 0.10 22.08
                                2 25.333 0.0 0.5463,0.4080 1820 -2.93E-004 590.8 86.4 731.3 86.1 12.48 0.10 12.32
1423 2017_06_12 15:04:56 331 7 0 0.990 44.0 0.5563,0.4180 1819 2.96E-004 591.8 86.4 730.2 87.0 13.48 0.10 0.28
                                1 25.333 0.1 0.5464,0.4079 1819 -3.06E-004 590.8 86.4 731.3 86.0 12.47 0.10 8.21
                                2 11.261 0.1 0.5463,0.4079 1819 -3.03E-004 590.8 86.4 731.3 86.0 12.47 0.10 18.46
1424 2017_06_12 15:04:56 367 7 0 0.991 44.0 0.5563,0.4180 1819 -2.99E-004 591.8 86.4 730.2 87.0 13.47 0.10 0.28
                                1 25.333 0.1 0.5463,0.4080 1819 2.97E-004 590.8 86.4 731.3 86.0 12.48 0.10 4.92
                                2 11.268 0.0 0.5463,0.4080 1820 -2.91E-004 590.8 86.4 731.3 86.1 12.48 0.10 55.36
1425 2017_06_12 15:04:56 404 7 0 0.991 44.0 0.5563,0.4180 1820 -2.84E-004 591.8 86.4 730.2 87.1 13.48 0.10 0.28
                                1 11.319 0.1 0.5463,0.4080 1820 -2.89E-004 590.8 86.4 731.3 86.1 12.48 0.10 10.02
                                2 11.261 0.0 0.5463,0.4080 1820 -2.85E-004 590.8 86.4 731.3 86.1 12.48 0.10 110.81
1426 2017_06_12 15:04:56 440 7 0 0.993 44.0 0.5563,0.4180 1820 -2.88E-004 591.8 86.4 730.2 87.1 13.48 0.10 0.28
                                1 11.280 0.1 0.5471,0.4075 1810 3.74E-004 590.9 86.5 731.3 85.7 12.54 0.10 10.10
                                2 11.261 0.0 0.5462,0.4081 1821 -2.76E-004 590.8 86.5 731.3 86.1 12.47 0.10 55.36
1427 2017_06_12 15:04:56 478 7 0 0.998 44.0 0.5564,0.4180 1818 2.97E-004 591.8 86.5 730.2 87.0 13.48 0.10 0.28
                                1 11.273 0.1 0.5467,0.4079 1816 -3.01E-004 590.8 86.5 731.3 85.5 12.44 0.10 13.80
                                2 11.244 0.0 0.5464,0.4080 1819 -2.85E-004 590.8 86.5 731.3 85.8 12.46 0.10 27.70
1428 2017_06_12 15:04:56 515 7 0 0.990 44.0 0.5564,0.4180 1819 -2.87E-004 591.8 86.5 730.2 86.8 13.46 0.10 0.28
                                1 11.320 0.1 0.5463,0.4080 1819 2.83E-004 590.8 86.5 731.3 85.9 12.46 0.10 12.23
                                2 11.257 0.0 0.5463,0.4080 1819 2.84E-004 590.8 86.5 731.3 85.9 12.46 0.10 0.00
1429 2017_06_12 15:04:56 553 7 0 0.984 44.0 0.5563,0.4180 1819 2.85E-004 591.8 86.5 730.2 86.9 13.46 0.10 0.28
                                1 11.288 0.1 0.5464,0.4080 1819 -2.89E-004 590.8 86.5 731.3 85.9 12.46 0.10 18.40
                                2 11.265 0.1 0.5464,0.4080 1818 2.94E-004 590.8 86.5 731.3 85.9 12.46 0.10 18.44
1430 2017_06_12 15:04:56 601 7 0 0.994 44.0 0.5564,0.4180 1819 -2.89E-004 591.8 86.5 730.2 87.0 13.47 0.10 0.28
                                1 11.281 0.1 0.5464,0.4080 1819 -2.92E-004 590.8 86.5 731.3 86.0 12.47 0.10 15.79
                                2 11.270 0.0 0.5464,0.4080 1819 -2.91E-004 590.8 86.5 731.3 86.0 12.47 0.10 36.89
1431 2017_06_12 15:04:56 647 7 0 0.990 44.0 0.5564,0.4180 1819 -2.93E-004 591.8 86.5 730.2 87.0 13.47 0.10 0.28
                                1 11.295 0.1 0.5463,0.4080 1819 -2.88E-004 590.8 86.5 731.3 86.0 12.47 0.10 12.26
                                2 11.234 0.0 0.5464,0.4080 1819 -2.90E-004 590.8 86.5 731.3 86.0 12.47 0.10 27.74
1432 2017_06_12 15:04:56 696 7 0 0.989 44.0 0.5565,0.4177 1816 -3.55E-004 591.8 86.4 730.2 88.0 13.42 0.10 0.28
                                1 11.291 0.1 0.5470,0.4071 1809 -4.86E-004 590.9 86.4 731.3 86.2 12.36 0.10 9.13
                                2 11.253 0.0 0.5467,0.4075 1814 -3.97E-004 590.9 86.4 731.3 86.1 12.41 0.10 110.28
1433 2017_06_12 15:04:56 739 7 0 0.989 44.0 0.5566,0.4176 1815 -3.75E-004 591.8 86.4 730.2 87.1 13.42 0.10 0.28
                                1 11.304 0.1 0.5465,0.4078 1816 3.43E-004 590.8 86.4 731.3 86.1 12.43 0.10 18.33
                                2 11.239 0.1 0.5466,0.4077 1816 -3.54E-004 590.8 86.4 731.3 86.2 12.43 0.10 22.12
1434 2017_06_12 15:04:56 780 7 0 0.990 44.0 0.5565,0.4178 1817 -3.35E-004 591.8 86.4 730.2 87.1 13.44 0.10 0.28
                                1 11.265 0.1 0.5464,0.4078 1818 -3.25E-004 590.8 86.4 731.3 86.2 12.45 0.10 15.79
                                2 11.259 0.0 0.5462,0.4079 1820 -3.24E-004 590.8 86.4 731.3 86.2 12.46 0.10 27.66
1435 2017_06_12 15:04:56 822 7 0 0.990 44.0 0.5564,0.4179 1818 -3.19E-004 591.8 86.4 730.2 87.2 13.45 0.10 0.28
                                1 11.291 0.1 0.5464,0.4078 1818 -3.24E-004 590.8 86.4 731.3 86.1 12.45 0.10 13.78
                                2 11.253 0.0 0.5464,0.4078 1817 3.30E-004 590.8 86.4 731.3 86.1 12.44 0.10 27.65
1436 2017_06_12 15:04:56 864 7 0 0.993 44.0 0.5564,0.4178 1818 -3.27E-004 591.8 86.4 730.2 87.2 13.44 0.10 0.28
                                1 11.291 0.1 0.5464,0.4078 1818 -3.26E-004 590.8 86.4 731.3 86.1 12.44 0.10 12.24
                                2 11.260 0.0 0.5464,0.4078 1818 -3.26E-004 590.8 86.4 731.3 86.2 12.44 0.10 36.83
1437 2017_06_12 15:04:56 906 7 0 0.990 44.0 0.5564,0.4179 1818 -3.19E-004 591.8 86.4 730.2 87.1 13.45 0.10 0.28
                                1 11.288 0.1 0.5464,0.4078 1818 -3.24E-004 590.8 86.4 731.3 86.2 12.44 0.10 9.18
                                2 11.234 0.1 0.5464,0.4078 1818 -3.25E-004 590.8 86.4 731.3 86.2 12.44 0.10 18.46
1438 2017_06_12 15:04:56 948 7 0 0.993 44.0 0.5567,0.4179 1816 -2.78E-004 591.8 86.5 730.2 87.1 13.43 0.10 0.28
                                1 11.285 0.1 0.5465,0.4078 1817 3.33E-004 590.8 86.4 731.3 86.1 12.43 0.10 13.77
                                2 11.254 0.0 0.5465,0.4078 1817 -3.35E-004 590.8 86.4 731.3 86.2 12.43 0.10 110.42
1439 2017_06_12 15:04:56 989 7 0 0.993 44.0 0.5565,0.4178 1817 -3.33E-004 591.8 86.4 730.2 87.2 13.43 0.10 0.28
                                1 11.301 0.2 0.5465,0.4078 1817 -3.37E-004 590.8 86.4 731.3 86.2 12.43 0.10 7.33
                                2 25.333 0.1 0.5465,0.4078 1817 -3.38E-004 590.8 86.4 731.3 86.2 12.43 0.10 8.17
1440 2017_06_12 15:04:57 030 7 0 1.000 44.0 0.5565,0.4178 1817 -3.37E-004 591.8 86.4 730.2 87.2 13.43 0.10 0.28
                                1 11.274 0.1 0.5464,0.4078 1817 -3.35E-004 590.8 86.4 731.3 86.2 12.43 0.10 11.03
                                2 11.279 0.0 0.5464,0.4078 1817 -3.37E-004 590.8 86.4 731.3 86.2 12.43 0.10 36.74
1441 2017_06_12 15:04:57 079 7 0 0.991 44.0 0.5558,0.4183 1824 2.56E-004 591.7 86.4 730.2 87.4 13.40 0.10 0.28
                                1 11.287 0.1 0.5465,0.4078 1816 3.43E-004 590.8 86.4 731.3 86.1 12.43 0.10 9.18
                                2 11.244 0.0 0.5464,0.4079 1818 -3.22E-004 590.8 86.4 731.3 86.2 12.43 0.10 0.00
1442 2017_06_12 15:04:57 130 7 0 0.990 44.0 0.5564,0.4179 1818 -3.23E-004 591.8 86.4 730.2 87.2 13.43 0.10 0.28
                                1 11.288 0.1 0.5464,0.4078 1818 -3.26E-004 590.8 86.4 731.3 86.1 12.43 0.10 18.35
                                2 11.227 0.0 0.5464,0.4078 1818 -3.27E-004 590.8 86.4 731.3 86.2 12.43 0.10 110.69
1443 2017_06_12 15:04:57 180 7 0 0.990 44.0 0.5565,0.4178 1817 3.32E-004 591.8 86.4 730.2 87.1 13.43 0.10 0.28
                                1 11.283 0.1 0.5465,0.4078 1817 -3.33E-004 590.8 86.4 731.3 86.1 12.43 0.10 11.02
                                2 11.257 0.0 0.5464,0.4078 1817 3.33E-004 590.8 86.4 731.3 86.1 12.44 0.10 36.82
