记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
174 2017_06_13 15:11:26 056 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
175 2017_06_13 15:11:26 059 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
176 2017_06_13 15:11:26 062 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
177 2017_06_13 15:11:26 065 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
178 2017_06_13 15:11:26 068 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
179 2017_06_13 15:11:26 071 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
180 2017_06_13 15:11:26 074 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
181 2017_06_13 15:11:26 077 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
182 2017_06_13 15:11:26 080 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
183 2017_06_13 15:11:26 083 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
184 2017_06_13 15:11:26 086 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
185 2017_06_13 15:11:26 090 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
186 2017_06_13 15:11:26 093 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
187 2017_06_13 15:11:26 096 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
188 2017_06_13 15:11:26 099 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
189 2017_06_13 15:11:26 102 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
190 2017_06_13 15:11:26 105 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
191 2017_06_13 15:11:26 108 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.58 3.37 0.00
192 2017_06_13 15:11:26 111 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
193 2017_06_13 15:11:26 114 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
194 2017_06_13 15:11:26 117 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
195 2017_06_13 15:11:26 120 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
196 2017_06_13 15:11:26 123 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
197 2017_06_13 15:11:26 126 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
198 2017_06_13 15:11:26 129 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
199 2017_06_13 15:11:26 132 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
200 2017_06_13 15:11:26 136 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
201 2017_06_13 15:11:26 139 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
202 2017_06_13 15:11:26 142 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
203 2017_06_13 15:11:26 145 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
204 2017_06_13 15:11:26 148 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
205 2017_06_13 15:11:26 151 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
206 2017_06_13 15:11:26 154 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
207 2017_06_13 15:11:26 157 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
208 2017_06_13 15:11:26 160 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
209 2017_06_13 15:11:26 163 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
210 2017_06_13 15:11:26 166 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
211 2017_06_13 15:11:26 169 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
212 2017_06_13 15:11:26 173 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
213 2017_06_13 15:11:26 177 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
214 2017_06_13 15:11:26 180 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
215 2017_06_13 15:11:26 183 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
216 2017_06_13 15:11:26 186 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
217 2017_06_13 15:11:26 189 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
218 2017_06_13 15:11:26 192 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
219 2017_06_13 15:11:26 195 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
220 2017_06_13 15:11:26 198 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
221 2017_06_13 15:11:26 201 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
222 2017_06_13 15:11:26 204 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
223 2017_06_13 15:11:26 207 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
224 2017_06_13 15:11:26 210 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
225 2017_06_13 15:11:26 213 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
226 2017_06_13 15:11:26 216 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
227 2017_06_13 15:11:26 219 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
228 2017_06_13 15:11:26 222 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
229 2017_06_13 15:11:26 225 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
230 2017_06_13 15:11:26 228 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
231 2017_06_13 15:11:26 231 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
232 2017_06_13 15:11:26 234 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
233 2017_06_13 15:11:26 237 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
234 2017_06_13 15:11:26 240 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
235 2017_06_13 15:11:26 243 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
236 2017_06_13 15:11:26 246 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
237 2017_06_13 15:11:26 249 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
238 2017_06_13 15:11:26 252 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.59 3.37 0.00
239 2017_06_13 15:11:26 255 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
240 2017_06_13 15:11:26 259 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
241 2017_06_13 15:11:26 262 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
242 2017_06_13 15:11:26 265 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
243 2017_06_13 15:11:26 268 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
244 2017_06_13 15:11:26 271 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
245 2017_06_13 15:11:26 274 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
246 2017_06_13 15:11:26 277 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
247 2017_06_13 15:11:26 280 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
248 2017_06_13 15:11:26 283 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
249 2017_06_13 15:11:26 286 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
250 2017_06_13 15:11:26 289 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
251 2017_06_13 15:11:26 292 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
252 2017_06_13 15:11:26 295 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
253 2017_06_13 15:11:26 298 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
254 2017_06_13 15:11:26 301 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
255 2017_06_13 15:11:26 304 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
256 2017_06_13 15:11:26 307 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
257 2017_06_13 15:11:26 310 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
258 2017_06_13 15:11:26 313 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
259 2017_06_13 15:11:26 316 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
260 2017_06_13 15:11:26 319 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
261 2017_06_13 15:11:26 323 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
262 2017_06_13 15:11:26 326 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
263 2017_06_13 15:11:26 329 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
264 2017_06_13 15:11:26 332 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
265 2017_06_13 15:11:26 335 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
266 2017_06_13 15:11:26 339 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
267 2017_06_13 15:11:26 343 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
268 2017_06_13 15:11:26 346 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
269 2017_06_13 15:11:26 349 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
270 2017_06_13 15:11:26 352 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
271 2017_06_13 15:11:26 355 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
272 2017_06_13 15:11:26 358 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
273 2017_06_13 15:11:26 361 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
274 2017_06_13 15:11:26 364 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
275 2017_06_13 15:11:26 367 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
276 2017_06_13 15:11:26 370 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
277 2017_06_13 15:11:26 373 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
278 2017_06_13 15:11:26 376 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
279 2017_06_13 15:11:26 379 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
280 2017_06_13 15:11:26 382 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
281 2017_06_13 15:11:26 385 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
282 2017_06_13 15:11:26 388 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
283 2017_06_13 15:11:26 391 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
284 2017_06_13 15:11:26 394 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
285 2017_06_13 15:11:26 398 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
286 2017_06_13 15:11:26 402 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
287 2017_06_13 15:11:26 405 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
288 2017_06_13 15:11:26 408 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
289 2017_06_13 15:11:26 411 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
290 2017_06_13 15:11:26 414 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
291 2017_06_13 15:11:26 417 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
292 2017_06_13 15:11:26 420 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
293 2017_06_13 15:11:26 423 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
294 2017_06_13 15:11:26 426 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
295 2017_06_13 15:11:26 430 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
296 2017_06_13 15:11:26 433 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
297 2017_06_13 15:11:26 436 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
298 2017_06_13 15:11:26 439 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
299 2017_06_13 15:11:26 442 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
300 2017_06_13 15:11:26 445 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
301 2017_06_13 15:11:26 448 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
302 2017_06_13 15:11:26 451 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
303 2017_06_13 15:11:26 454 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
304 2017_06_13 15:11:26 457 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
305 2017_06_13 15:11:26 460 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
306 2017_06_13 15:11:26 463 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
307 2017_06_13 15:11:26 466 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
308 2017_06_13 15:11:26 469 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
309 2017_06_13 15:11:26 472 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
310 2017_06_13 15:11:26 475 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
311 2017_06_13 15:11:26 478 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.60 3.37 0.00
312 2017_06_13 15:11:26 481 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
313 2017_06_13 15:11:26 484 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
314 2017_06_13 15:11:26 487 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
315 2017_06_13 15:11:26 490 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
316 2017_06_13 15:11:26 493 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
317 2017_06_13 15:11:26 496 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
318 2017_06_13 15:11:26 499 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
319 2017_06_13 15:11:26 502 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
320 2017_06_13 15:11:26 505 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
321 2017_06_13 15:11:26 508 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
322 2017_06_13 15:11:26 511 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
323 2017_06_13 15:11:26 514 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
324 2017_06_13 15:11:26 517 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
325 2017_06_13 15:11:26 520 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
326 2017_06_13 15:11:26 523 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
327 2017_06_13 15:11:26 526 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
328 2017_06_13 15:11:26 529 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
329 2017_06_13 15:11:26 532 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
330 2017_06_13 15:11:26 536 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
331 2017_06_13 15:11:26 539 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
332 2017_06_13 15:11:26 542 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
333 2017_06_13 15:11:26 546 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
334 2017_06_13 15:11:26 549 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
335 2017_06_13 15:11:26 552 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
336 2017_06_13 15:11:26 555 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
337 2017_06_13 15:11:26 558 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
338 2017_06_13 15:11:26 561 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
339 2017_06_13 15:11:26 564 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
340 2017_06_13 15:11:26 567 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
341 2017_06_13 15:11:26 570 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
342 2017_06_13 15:11:26 573 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
343 2017_06_13 15:11:26 576 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
344 2017_06_13 15:11:26 579 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
345 2017_06_13 15:11:26 582 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
346 2017_06_13 15:11:26 585 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
347 2017_06_13 15:11:26 588 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
348 2017_06_13 15:11:26 591 6 0 -0.010 0.0 0.5247,0.4065 1995 -5.56E-003 591.8 73.5 773.0 93.1 307.61 3.37 0.00
