记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
12807 2017_06_12 15:10:03 790 10 0 9.229 0.2 0.5567,0.4165 1808 -6.66E-004 592.0 86.1 735.5 88.8 13.82 0.11 6.94
12808 2017_06_12 15:10:03 811 10 0 9.233 0.2 0.5567,0.4165 1808 -6.67E-004 592.0 86.1 735.5 88.8 13.82 0.11 6.30
12809 2017_06_12 15:10:03 833 10 0 9.221 0.2 0.5567,0.4165 1808 -6.67E-004 592.0 86.1 735.5 88.8 13.82 0.11 9.26
12810 2017_06_12 15:10:03 855 10 0 9.241 0.2 0.5567,0.4165 1808 -6.68E-004 592.0 86.1 735.5 88.9 13.82 0.11 6.93
12811 2017_06_12 15:10:03 876 10 0 9.213 0.2 0.5567,0.4165 1808 -6.69E-004 592.0 86.1 735.5 88.8 13.82 0.11 9.27
12812 2017_06_12 15:10:03 897 10 0 9.218 0.2 0.5567,0.4165 1808 -6.67E-004 592.0 86.1 735.6 88.8 13.82 0.11 8.17
12813 2017_06_12 15:10:03 918 10 0 9.219 0.2 0.5567,0.4165 1808 -6.67E-004 592.0 86.1 735.6 88.8 13.82 0.11 7.72
12814 2017_06_12 15:10:03 939 10 0 9.203 0.1 0.5567,0.4165 1808 -6.66E-004 592.0 86.1 735.6 88.8 13.82 0.11 10.71
12815 2017_06_12 15:10:03 960 10 0 9.206 0.1 0.5567,0.4165 1808 -6.62E-004 592.0 86.1 736.1 88.8 13.82 0.11 12.65
12816 2017_06_12 15:10:03 981 10 0 9.211 0.2 0.5567,0.4165 1808 -6.63E-004 592.0 86.1 736.3 88.9 13.82 0.11 8.69
12817 2017_06_12 15:10:04 003 10 0 9.216 0.2 0.5567,0.4165 1808 -6.63E-004 592.0 86.1 736.2 88.9 13.82 0.11 9.26
12818 2017_06_12 15:10:04 025 10 0 9.216 0.1 0.5567,0.4165 1808 -6.63E-004 592.0 86.1 736.1 88.9 13.82 0.11 10.69
12819 2017_06_12 15:10:04 048 10 0 9.213 0.1 0.5567,0.4165 1808 -6.62E-004 592.0 86.1 736.4 88.9 13.82 0.11 9.93
12820 2017_06_12 15:10:04 071 10 0 9.197 0.2 0.5567,0.4165 1808 -6.64E-004 592.0 86.1 736.3 88.9 13.82 0.11 7.33
12821 2017_06_12 15:10:04 091 10 0 9.205 0.2 0.5567,0.4165 1808 -6.65E-004 592.0 86.1 736.3 88.9 13.82 0.11 7.32
12822 2017_06_12 15:10:04 111 10 0 9.218 0.2 0.5567,0.4165 1808 -6.64E-004 592.0 86.1 736.3 88.9 13.82 0.11 9.26
12823 2017_06_12 15:10:04 130 10 0 9.209 0.2 0.5567,0.4165 1808 -6.66E-004 592.0 86.1 736.3 88.9 13.82 0.11 8.69
12824 2017_06_12 15:10:04 149 10 0 9.223 0.2 0.5567,0.4165 1808 -6.67E-004 592.0 86.1 736.3 88.9 13.82 0.11 5.79
12825 2017_06_12 15:10:04 167 10 0 9.215 0.2 0.5567,0.4165 1808 -6.67E-004 592.0 86.1 736.3 88.9 13.82 0.11 6.32
12826 2017_06_12 15:10:04 187 10 0 9.213 0.2 0.5567,0.4165 1808 -6.65E-004 592.0 86.1 736.4 88.9 13.82 0.11 6.95
12827 2017_06_12 15:10:04 208 10 0 9.204 0.1 0.5567,0.4165 1808 -6.64E-004 592.0 86.1 736.4 88.9 13.82 0.11 9.94
12828 2017_06_12 15:10:04 228 10 0 9.213 0.2 0.5567,0.4165 1808 -6.63E-004 592.0 86.1 736.4 88.9 13.82 0.11 8.18
12829 2017_06_12 15:10:04 249 10 0 9.210 0.2 0.5567,0.4165 1808 -6.62E-004 592.0 86.1 736.5 88.9 13.82 0.11 7.32
12830 2017_06_12 15:10:04 271 10 0 9.209 0.2 0.5567,0.4165 1808 -6.62E-004 592.0 86.1 736.5 88.9 13.82 0.11 7.32
12831 2017_06_12 15:10:04 291 10 0 9.212 0.2 0.5567,0.4165 1808 -6.61E-004 592.0 86.1 736.5 88.9 13.82 0.11 7.32
12832 2017_06_12 15:10:04 310 10 0 9.238 0.2 0.5567,0.4165 1808 -6.61E-004 592.0 86.1 736.5 88.9 13.82 0.11 6.30
12833 2017_06_12 15:10:04 331 10 0 9.226 0.2 0.5567,0.4165 1808 -6.59E-004 592.0 86.1 736.5 88.9 13.82 0.11 7.71
12834 2017_06_12 15:10:04 351 10 0 9.238 0.2 0.5567,0.4165 1808 -6.57E-004 592.0 86.1 736.5 88.9 13.82 0.11 5.78
12835 2017_06_12 15:10:04 374 10 0 9.215 0.2 0.5567,0.4165 1808 -6.58E-004 592.0 86.1 736.6 88.9 13.82 0.11 7.32
12836 2017_06_12 15:10:04 397 10 0 9.213 0.2 0.5567,0.4165 1808 -6.59E-004 592.0 86.1 736.5 88.9 13.82 0.11 7.72
12837 2017_06_12 15:10:04 422 10 0 9.234 0.1 0.5567,0.4165 1808 -6.57E-004 592.0 86.1 736.5 88.9 13.82 0.11 10.67
12838 2017_06_12 15:10:04 447 10 0 9.233 0.2 0.5565,0.4163 1809 -7.32E-004 592.0 86.0 736.6 88.9 13.82 0.11 9.25
12839 2017_06_12 15:10:04 471 10 0 9.216 0.2 0.5568,0.4166 1808 -6.23E-004 592.0 86.2 736.6 88.9 13.82 0.11 7.72
12840 2017_06_12 15:10:04 495 10 0 9.204 0.2 0.5568,0.4166 1808 -6.35E-004 592.0 86.2 736.6 88.9 13.82 0.11 7.73
12841 2017_06_12 15:10:04 519 10 0 9.213 0.2 0.5567,0.4166 1808 -6.47E-004 592.0 86.1 736.7 88.9 13.82 0.11 7.31
12842 2017_06_12 15:10:04 544 10 0 9.240 0.1 0.5567,0.4165 1808 -6.54E-004 592.0 86.1 736.7 88.9 13.82 0.11 9.90
12843 2017_06_12 15:10:04 568 10 0 9.204 0.2 0.5567,0.4165 1808 -6.53E-004 592.0 86.1 736.7 88.9 13.82 0.11 9.27
12844 2017_06_12 15:10:04 593 10 0 9.241 0.1 0.5567,0.4165 1808 -6.52E-004 592.0 86.1 736.7 88.9 13.82 0.11 9.90
12845 2017_06_12 15:10:04 619 10 0 9.213 0.2 0.5567,0.4165 1808 -6.57E-004 592.0 86.1 736.7 88.9 13.82 0.11 9.27
12846 2017_06_12 15:10:04 640 10 0 9.219 0.1 0.5567,0.4165 1808 -6.59E-004 592.0 86.1 736.7 88.9 13.82 0.11 19.84
12847 2017_06_12 15:10:04 659 10 0 9.231 0.1 0.5567,0.4165 1808 -6.59E-004 592.0 86.1 736.7 88.9 13.82 0.11 13.87
12848 2017_06_12 15:10:04 678 10 0 9.216 0.1 0.5567,0.4165 1808 -6.59E-004 592.0 86.1 736.7 88.9 13.82 0.11 11.58
12849 2017_06_12 15:10:04 697 10 0 9.213 0.1 0.5567,0.4165 1808 -6.61E-004 592.0 86.1 736.7 88.9 13.82 0.11 9.93
12850 2017_06_12 15:10:04 716 10 0 9.196 0.2 0.5567,0.4165 1808 -6.61E-004 592.0 86.1 736.7 88.9 13.82 0.11 9.28
12851 2017_06_12 15:10:04 735 10 0 9.232 0.2 0.5567,0.4165 1808 -6.60E-004 592.0 86.1 736.7 88.9 13.82 0.11 8.67
12852 2017_06_12 15:10:04 754 10 0 9.219 0.2 0.5567,0.4165 1808 6.60E-004 592.0 86.1 736.7 88.9 13.82 0.11 7.31
12853 2017_06_12 15:10:04 773 10 0 9.221 0.2 0.5567,0.4165 1808 -6.57E-004 592.0 86.1 736.7 88.9 13.82 0.11 6.94
12854 2017_06_12 15:10:04 793 10 0 9.216 0.2 0.5567,0.4165 1808 -6.54E-004 592.0 86.1 736.8 88.9 13.82 0.11 7.72
12855 2017_06_12 15:10:04 811 10 0 9.226 0.2 0.5567,0.4165 1808 -6.57E-004 592.0 86.1 736.8 88.9 13.82 0.11 7.71
12856 2017_06_12 15:10:04 830 10 0 9.203 0.2 0.5567,0.4165 1808 -6.57E-004 592.0 86.1 736.8 88.9 13.82 0.11 7.32
12857 2017_06_12 15:10:04 849 10 0 9.206 0.2 0.5567,0.4165 1808 -6.77E-004 592.0 86.1 736.8 88.9 13.82 0.11 6.95
12858 2017_06_12 15:10:04 868 10 0 9.216 0.3 0.5567,0.4165 1808 -6.59E-004 592.0 86.1 736.8 88.9 13.82 0.11 5.56
12859 2017_06_12 15:10:04 887 10 0 9.204 0.2 0.5567,0.4165 1808 -6.58E-004 592.0 86.1 736.8 88.9 13.82 0.11 6.32
12860 2017_06_12 15:10:04 906 10 0 9.209 0.2 0.5567,0.4165 1808 -6.60E-004 592.0 86.1 736.8 88.9 13.82 0.11 6.95
12861 2017_06_12 15:10:04 925 10 0 9.222 0.1 0.5567,0.4165 1808 -6.63E-004 592.0 86.1 736.8 88.9 13.82 0.11 9.92
12862 2017_06_12 15:10:04 945 10 0 9.230 0.1 0.5567,0.4165 1808 -6.61E-004 592.0 86.1 736.8 88.8 13.81 0.11 11.56
12863 2017_06_12 15:10:04 964 10 0 9.230 0.2 0.5567,0.4165 1808 -6.62E-004 592.0 86.1 736.9 88.8 13.81 0.11 9.25
12864 2017_06_12 15:10:04 983 10 0 9.206 0.2 0.5567,0.4165 1808 -6.59E-004 592.0 86.1 736.9 88.8 13.81 0.11 7.72
12865 2017_06_12 15:10:05 002 10 0 9.211 0.1 0.5567,0.4165 1808 6.57E-004 592.0 86.1 736.9 88.8 13.81 0.11 10.69
12866 2017_06_12 15:10:05 021 10 0 9.212 0.1 0.5567,0.4165 1808 6.59E-004 592.0 86.1 736.9 88.8 13.81 0.11 10.69
12867 2017_06_12 15:10:05 040 10 0 9.213 0.1 0.5567,0.4165 1808 -6.57E-004 592.0 86.1 736.9 88.8 13.81 0.11 15.43
12868 2017_06_12 15:10:05 059 10 0 9.217 0.1 0.5567,0.4165 1808 6.57E-004 592.0 86.1 736.9 88.8 13.81 0.11 12.62
12869 2017_06_12 15:10:05 078 10 0 9.223 0.1 0.5567,0.4165 1808 6.57E-004 592.0 86.1 736.9 88.8 13.81 0.11 13.88
12870 2017_06_12 15:10:05 097 10 0 9.217 0.1 0.5567,0.4165 1808 6.54E-004 592.0 86.1 736.9 88.8 13.81 0.11 15.43
12871 2017_06_12 15:10:05 116 10 0 9.216 0.1 0.5567,0.4165 1808 6.56E-004 592.0 86.1 736.9 88.8 13.81 0.11 9.92
12872 2017_06_12 15:10:05 136 10 0 9.215 0.2 0.5567,0.4165 1808 6.56E-004 592.0 86.1 736.9 88.8 13.81 0.11 9.26
12873 2017_06_12 15:10:05 154 10 0 9.216 0.2 0.5567,0.4165 1808 6.58E-004 592.0 86.1 736.9 88.8 13.81 0.11 8.17
12874 2017_06_12 15:10:05 172 10 0 9.223 0.2 0.5567,0.4165 1808 6.57E-004 592.0 86.1 736.9 88.8 13.81 0.11 7.30
12875 2017_06_12 15:10:05 190 10 0 9.232 0.2 0.5567,0.4165 1808 -6.58E-004 592.0 86.1 736.9 88.8 13.81 0.11 7.70
12876 2017_06_12 15:10:05 209 10 0 9.214 0.2 0.5567,0.4165 1808 6.57E-004 592.0 86.1 736.9 88.8 13.81 0.11 6.95
12877 2017_06_12 15:10:05 227 10 0 9.230 0.2 0.5567,0.4165 1808 6.57E-004 592.0 86.1 736.9 88.8 13.81 0.11 6.93
12878 2017_06_12 15:10:05 247 10 0 9.213 0.2 0.5567,0.4165 1808 6.59E-004 592.0 86.1 737.0 88.8 13.81 0.11 7.31
12879 2017_06_12 15:10:05 266 10 0 9.234 0.2 0.5567,0.4165 1808 -6.59E-004 592.0 86.1 736.9 88.9 13.81 0.11 6.03
12880 2017_06_12 15:10:05 285 10 0 9.201 0.2 0.5567,0.4165 1808 -6.58E-004 592.0 86.1 736.9 88.9 13.81 0.11 8.69
12881 2017_06_12 15:10:05 304 10 0 9.213 0.2 0.5567,0.4165 1808 6.58E-004 592.0 86.1 736.9 88.9 13.81 0.11 8.68
12882 2017_06_12 15:10:05 324 10 0 9.211 0.1 0.5567,0.4165 1808 6.57E-004 592.0 86.1 736.9 88.9 13.81 0.11 12.63
12883 2017_06_12 15:10:05 343 10 0 9.211 0.2 0.5567,0.4165 1808 6.58E-004 592.0 86.1 736.9 88.9 13.81 0.11 7.72
12884 2017_06_12 15:10:05 362 10 0 9.223 0.2 0.5565,0.4167 1810 6.36E-004 592.0 86.1 737.0 88.9 13.80 0.11 8.67
12885 2017_06_12 15:10:05 381 10 0 9.213 0.1 0.5567,0.4166 1809 -6.57E-004 592.0 86.1 737.0 88.9 13.81 0.11 13.89
12886 2017_06_12 15:10:05 400 10 0 9.214 0.1 0.5567,0.4165 1808 6.59E-004 592.0 86.1 737.0 88.9 13.81 0.11 12.63
12887 2017_06_12 15:10:05 419 10 0 9.222 0.1 0.5567,0.4165 1808 6.59E-004 592.0 86.1 737.0 88.9 13.81 0.11 12.62
12888 2017_06_12 15:10:05 438 10 0 9.213 0.1 0.5567,0.4165 1808 -6.60E-004 592.0 86.1 736.9 88.9 13.81 0.11 12.63
12889 2017_06_12 15:10:05 457 10 0 9.213 0.1 0.5567,0.4165 1808 -6.58E-004 592.0 86.1 736.9 88.9 13.81 0.11 12.63
12890 2017_06_12 15:10:05 476 10 0 9.214 0.2 0.5567,0.4165 1808 -6.59E-004 592.0 86.1 736.9 88.9 13.81 0.11 8.68
12891 2017_06_12 15:10:05 495 10 0 9.226 0.2 0.5567,0.4165 1808 -6.60E-004 592.0 86.1 736.9 88.9 13.81 0.11 8.16
12892 2017_06_12 15:10:05 514 10 0 9.213 0.1 0.5567,0.4165 1808 -6.61E-004 592.0 86.1 736.9 88.9 13.81 0.11 9.92
12893 2017_06_12 15:10:05 533 10 0 9.212 0.2 0.5567,0.4165 1808 -6.61E-004 592.0 86.1 736.9 88.9 13.81 0.11 8.17
12894 2017_06_12 15:10:05 552 10 0 9.215 0.2 0.5567,0.4165 1808 -6.60E-004 592.0 86.1 736.9 88.9 13.81 0.11 7.72
12895 2017_06_12 15:10:05 571 10 0 9.206 0.2 0.5567,0.4165 1808 6.60E-004 592.0 86.1 736.9 88.9 13.81 0.11 6.32
12896 2017_06_12 15:10:05 590 10 0 9.226 0.2 0.5567,0.4165 1808 6.60E-004 592.0 86.1 736.9 88.9 13.81 0.11 6.94
12897 2017_06_12 15:10:05 609 10 0 9.223 0.2 0.5567,0.4165 1808 6.60E-004 592.0 86.1 736.9 88.9 13.81 0.11 7.71
12898 2017_06_12 15:10:05 628 10 0 9.236 0.2 0.5568,0.4164 1807 -6.75E-004 592.0 86.1 689.8 89.0 13.82 0.11 6.60
12899 2017_06_12 15:10:05 647 10 0 9.233 0.2 0.5567,0.4165 1808 -6.63E-004 592.0 86.1 736.9 88.9 13.82 0.11 6.93
12900 2017_06_12 15:10:05 666 10 0 9.225 0.2 0.5567,0.4165 1808 6.62E-004 592.0 86.1 736.9 88.8 13.81 0.11 8.16
12901 2017_06_12 15:10:05 685 10 0 9.217 0.2 0.5567,0.4165 1808 6.62E-004 592.0 86.1 736.9 88.9 13.82 0.11 8.68
12902 2017_06_12 15:10:05 705 10 0 9.217 0.2 0.5567,0.4165 1808 6.61E-004 592.0 86.1 736.9 88.8 13.81 0.11 9.26
12903 2017_06_12 15:10:05 723 10 0 9.216 0.2 0.5567,0.4165 1808 6.62E-004 592.0 86.1 736.9 88.9 13.81 0.11 8.68
12904 2017_06_12 15:10:05 742 10 0 9.218 0.1 0.5567,0.4165 1808 6.61E-004 592.0 86.1 736.9 88.8 13.82 0.11 9.92
12905 2017_06_12 15:10:05 761 10 0 9.208 0.1 0.5567,0.4165 1809 -6.61E-004 592.0 86.1 736.9 88.9 13.81 0.11 11.58
12906 2017_06_12 15:10:05 781 10 0 9.216 0.1 0.5567,0.4165 1809 -6.61E-004 592.0 86.1 736.9 88.9 13.81 0.11 10.68
12907 2017_06_12 15:10:05 802 10 0 9.208 0.2 0.5567,0.4165 1809 -6.61E-004 592.0 86.1 736.9 88.9 13.81 0.11 8.69
12908 2017_06_12 15:10:05 821 10 0 9.209 0.1 0.5567,0.4165 1809 -6.61E-004 592.0 86.1 736.9 88.9 13.81 0.11 11.58
12909 2017_06_12 15:10:05 846 10 0 9.236 0.1 0.5567,0.4165 1808 6.62E-004 592.0 86.1 736.9 88.9 13.81 0.11 13.86
12910 2017_06_12 15:10:05 870 10 0 9.201 0.2 0.5567,0.4165 1808 6.63E-004 592.0 86.1 736.9 88.9 13.81 0.11 8.69
12911 2017_06_12 15:10:05 895 10 0 9.229 0.2 0.5567,0.4165 1809 -6.62E-004 592.0 86.1 736.9 88.9 13.81 0.11 7.30
12912 2017_06_12 15:10:05 921 10 0 9.231 0.1 0.5567,0.4165 1808 6.63E-004 592.0 86.1 736.9 88.9 13.81 0.11 10.67
12913 2017_06_12 15:10:05 941 10 0 9.223 0.2 0.5567,0.4165 1809 -6.63E-004 592.0 86.1 736.9 88.9 13.81 0.11 8.67
12914 2017_06_12 15:10:05 960 10 0 9.213 0.1 0.5567,0.4165 1808 6.63E-004 592.0 86.1 736.9 88.9 13.81 0.11 12.63
12915 2017_06_12 15:10:05 979 10 0 9.218 0.1 0.5567,0.4165 1808 6.63E-004 592.0 86.1 736.9 88.9 13.81 0.11 13.88
12916 2017_06_12 15:10:05 997 10 0 9.206 0.1 0.5567,0.4165 1808 6.62E-004 592.0 86.1 736.9 88.9 13.81 0.11 11.58
12917 2017_06_12 15:10:06 016 10 0 9.212 0.2 0.5567,0.4165 1808 6.62E-004 592.0 86.1 736.9 88.8 13.81 0.11 9.26
12918 2017_06_12 15:10:06 035 10 0 9.199 0.1 0.5563,0.4170 1814 -5.69E-004 591.9 86.1 736.9 87.8 13.85 0.11 9.97
12919 2017_06_12 15:10:06 054 10 0 9.219 0.1 0.5572,0.4165 1804 6.39E-004 592.1 86.2 736.9 87.8 13.94 0.11 11.69
12920 2017_06_12 15:10:06 074 10 0 9.212 0.2 0.5565,0.4168 1811 6.09E-004 592.0 86.1 736.9 88.2 13.84 0.11 7.33
12921 2017_06_12 15:10:06 092 10 0 9.207 0.2 0.5565,0.4167 1811 -6.22E-004 592.0 86.1 736.9 88.4 13.83 0.11 7.33
12922 2017_06_12 15:10:06 110 10 0 9.217 0.2 0.5565,0.4167 1811 -6.32E-004 592.0 86.1 736.9 88.6 13.82 0.11 6.62
12923 2017_06_12 15:10:06 129 10 0 9.210 0.2 0.5565,0.4167 1811 -6.31E-004 592.0 86.1 736.9 88.6 13.82 0.11 6.95
12924 2017_06_12 15:10:06 148 10 0 9.219 0.2 0.5566,0.4167 1810 -6.37E-004 592.0 86.1 736.9 88.6 13.82 0.11 6.04
12925 2017_06_12 15:10:06 167 10 0 9.218 0.2 0.5565,0.4167 1810 -6.35E-004 592.0 86.1 736.9 88.6 13.82 0.11 6.95
12926 2017_06_12 15:10:06 186 10 0 9.247 0.2 0.5561,0.4170 1815 -5.88E-004 591.9 86.1 736.9 88.8 13.80 0.11 6.29
12927 2017_06_12 15:10:06 204 10 0 9.231 0.2 0.5565,0.4166 1810 -6.39E-004 592.0 86.1 736.9 88.6 13.82 0.11 8.67
12928 2017_06_12 15:10:06 222 10 0 9.217 0.1 0.5567,0.4168 1809 6.00E-004 592.0 86.2 736.9 87.4 13.85 0.11 15.47
12929 2017_06_12 15:10:06 240 10 0 9.208 0.1 0.5566,0.4165 1809 -6.65E-004 592.0 86.1 736.9 89.5 13.77 0.11 15.40
12930 2017_06_12 15:10:06 259 10 0 9.219 0.1 0.5566,0.4165 1809 -6.64E-004 592.0 86.1 736.9 89.4 13.78 0.11 11.54
12931 2017_06_12 15:10:06 278 10 0 9.212 0.1 0.5566,0.4166 1809 -6.60E-004 592.0 86.1 736.9 89.3 13.78 0.11 11.55
12932 2017_06_12 15:10:06 297 10 0 9.219 0.2 0.5563,0.4168 1812 6.17E-004 591.9 86.1 736.9 88.2 13.83 0.11 8.69
12933 2017_06_12 15:10:06 316 10 0 9.226 0.2 0.5566,0.4166 1810 -6.40E-004 592.0 86.1 736.9 88.7 13.81 0.11 8.67
12934 2017_06_12 15:10:06 335 10 0 9.230 0.2 0.5565,0.4166 1810 -6.43E-004 592.0 86.1 736.9 88.8 13.81 0.11 9.24
12935 2017_06_12 15:10:06 354 10 0 9.210 0.2 0.5565,0.4167 1810 6.35E-004 592.0 86.1 736.9 88.6 13.82 0.11 8.18
12936 2017_06_12 15:10:06 373 10 0 9.238 0.2 0.5565,0.4167 1810 -6.38E-004 592.0 86.1 736.9 88.7 13.81 0.11 8.15
12937 2017_06_12 15:10:06 392 10 0 9.213 0.2 0.5565,0.4166 1810 -6.41E-004 592.0 86.1 736.9 88.7 13.81 0.11 6.62
12938 2017_06_12 15:10:06 411 10 0 9.206 0.2 0.5565,0.4167 1810 -6.40E-004 592.0 86.1 736.9 88.6 13.82 0.11 6.32
12939 2017_06_12 15:10:06 432 10 0 9.216 0.2 0.5565,0.4166 1810 -6.43E-004 592.0 86.1 736.9 88.7 13.82 0.11 7.31
12940 2017_06_12 15:10:06 454 10 0 9.229 0.2 0.5565,0.4166 1810 -6.42E-004 592.0 86.1 736.9 88.7 13.82 0.11 9.25
12941 2017_06_12 15:10:06 475 10 0 9.214 0.2 0.5565,0.4166 1810 -6.41E-004 592.0 86.1 736.9 88.7 13.82 0.11 6.32
12942 2017_06_12 15:10:06 497 10 0 9.213 0.2 0.5565,0.4166 1810 -6.44E-004 592.0 86.1 736.9 88.7 13.82 0.11 7.32
12943 2017_06_12 15:10:06 519 10 0 9.216 0.1 0.5565,0.4166 1810 -6.41E-004 592.0 86.1 736.9 88.7 13.82 0.11 9.93
12944 2017_06_12 15:10:06 540 10 0 9.230 0.1 0.5565,0.4166 1810 -6.41E-004 592.0 86.1 736.9 88.6 13.82 0.11 11.57
12945 2017_06_12 15:10:06 561 10 0 9.213 0.1 0.5565,0.4167 1810 6.42E-004 592.0 86.1 736.9 88.7 13.82 0.11 11.59
12946 2017_06_12 15:10:06 582 10 0 9.213 0.1 0.5565,0.4166 1810 -6.43E-004 592.0 86.1 736.9 88.7 13.82 0.11 9.93
12947 2017_06_12 15:10:06 604 10 0 9.212 0.1 0.5565,0.4166 1810 -6.44E-004 592.0 86.1 736.9 88.7 13.82 0.11 13.90
12948 2017_06_12 15:10:06 625 10 0 9.215 0.1 0.5565,0.4166 1810 -6.41E-004 592.0 86.1 736.9 88.7 13.82 0.11 13.90
12949 2017_06_12 15:10:06 646 10 0 9.213 0.2 0.5565,0.4166 1810 -6.42E-004 592.0 86.1 736.9 88.7 13.82 0.11 9.27
12950 2017_06_12 15:10:06 668 10 0 9.203 0.2 0.5565,0.4166 1810 -6.42E-004 592.0 86.1 736.9 88.7 13.82 0.11 7.73
12951 2017_06_12 15:10:06 690 10 0 9.210 0.3 0.5565,0.4166 1810 -6.43E-004 592.0 86.1 736.9 88.7 13.82 0.11 5.56
12952 2017_06_12 15:10:06 712 10 0 9.213 0.2 0.5565,0.4166 1810 -6.44E-004 592.0 86.1 736.9 88.7 13.82 0.11 7.32
12953 2017_06_12 15:10:06 732 10 0 9.209 0.2 0.5565,0.4166 1810 -6.45E-004 592.0 86.1 736.9 88.8 13.82 0.11 7.32
12954 2017_06_12 15:10:06 752 10 0 9.237 0.2 0.5565,0.4166 1810 -6.45E-004 592.0 86.1 736.9 88.8 13.82 0.11 7.30
12955 2017_06_12 15:10:06 771 10 0 9.199 0.2 0.5565,0.4166 1810 -6.45E-004 592.0 86.1 736.9 88.8 13.82 0.11 7.33
12956 2017_06_12 15:10:06 789 10 0 9.213 0.2 0.5565,0.4166 1810 -6.44E-004 592.0 86.1 736.9 88.7 13.82 0.11 7.32
12957 2017_06_12 15:10:06 808 10 0 9.197 0.2 0.5565,0.4166 1810 -6.43E-004 592.0 86.1 736.9 88.7 13.82 0.11 6.96
12958 2017_06_12 15:10:06 831 10 0 9.201 0.2 0.5565,0.4166 1810 -6.43E-004 592.0 86.1 736.9 88.8 13.82 0.11 7.33
12959 2017_06_12 15:10:06 852 10 0 9.191 0.2 0.5565,0.4166 1810 -6.44E-004 592.0 86.1 736.9 88.8 13.82 0.11 7.33
12960 2017_06_12 15:10:06 874 10 0 9.203 0.2 0.5565,0.4166 1810 -6.43E-004 592.0 86.1 736.9 88.8 13.82 0.11 7.32
12961 2017_06_12 15:10:06 895 10 0 9.216 0.2 0.5565,0.4166 1810 -6.42E-004 592.0 86.1 736.9 88.8 13.82 0.11 6.95
12962 2017_06_12 15:10:06 917 10 0 9.219 0.2 0.5565,0.4166 1810 -6.41E-004 592.0 86.1 736.9 88.8 13.82 0.11 8.68
12963 2017_06_12 15:10:06 938 10 0 9.213 0.2 0.5565,0.4166 1810 -6.41E-004 592.0 86.1 736.9 88.8 13.82 0.11 8.69
12964 2017_06_12 15:10:06 959 10 0 9.228 0.1 0.5565,0.4167 1810 -6.40E-004 592.0 86.1 736.9 88.7 13.82 0.11 15.42
12965 2017_06_12 15:10:06 980 10 0 9.210 0.2 0.5567,0.4162 1806 -7.56E-004 592.1 86.0 736.9 92.3 13.72 0.11 9.20
12966 2017_06_12 15:10:07 003 10 0 9.210 0.2 0.5567,0.4164 1808 -6.88E-004 592.0 86.1 737.0 90.3 13.79 0.11 9.25
12967 2017_06_12 15:10:07 028 10 0 9.207 0.1 0.5565,0.4168 1811 6.06E-004 592.0 86.1 736.9 87.7 13.85 0.11 9.95
12968 2017_06_12 15:10:07 051 10 0 9.216 0.2 0.5565,0.4168 1811 -6.15E-004 592.0 86.1 736.9 88.0 13.84 0.11 6.96
12969 2017_06_12 15:10:07 075 10 0 9.210 0.2 0.5565,0.4167 1811 -6.20E-004 592.0 86.1 736.9 88.1 13.83 0.11 6.96
12970 2017_06_12 15:10:07 098 10 0 9.212 0.2 0.5565,0.4168 1811 -6.13E-004 592.0 86.1 736.9 87.9 13.84 0.11 7.73
12971 2017_06_12 15:10:07 123 10 0 9.214 0.1 0.5565,0.4168 1811 6.10E-004 592.0 86.1 736.9 87.8 13.84 0.11 15.47
12972 2017_06_12 15:10:07 146 10 0 9.204 0.1 0.5565,0.4168 1811 6.08E-004 592.0 86.1 736.9 87.7 13.85 0.11 9.96
12973 2017_06_12 15:10:07 171 10 0 9.213 0.2 0.5565,0.4168 1811 -6.13E-004 592.0 86.1 736.9 87.9 13.84 0.11 7.33
12974 2017_06_12 15:10:07 195 10 0 9.213 0.2 0.5565,0.4167 1811 -6.24E-004 592.0 86.1 736.9 88.3 13.83 0.11 7.32
12975 2017_06_12 15:10:07 222 10 0 9.217 0.1 0.5565,0.4167 1811 -6.22E-004 592.0 86.1 736.9 88.3 13.83 0.11 11.59
12976 2017_06_12 15:10:07 250 10 0 9.216 0.2 0.5565,0.4167 1811 -6.29E-004 592.0 86.1 736.9 88.5 13.82 0.11 8.69
12977 2017_06_12 15:10:07 270 10 0 9.214 0.2 0.5565,0.4167 1811 -6.31E-004 592.0 86.1 737.0 88.5 13.82 0.11 6.95
12978 2017_06_12 15:10:07 289 10 0 9.221 0.2 0.5565,0.4167 1810 6.31E-004 592.0 86.1 737.0 88.5 13.82 0.11 6.95
12979 2017_06_12 15:10:07 308 10 0 9.208 0.2 0.5565,0.4167 1810 6.32E-004 592.0 86.1 736.9 88.5 13.82 0.11 7.73
12980 2017_06_12 15:10:07 326 10 0 9.216 0.2 0.5565,0.4167 1810 6.34E-004 592.0 86.1 736.9 88.6 13.82 0.11 7.72
12981 2017_06_12 15:10:07 344 10 0 9.230 0.2 0.5565,0.4167 1810 6.35E-004 592.0 86.1 736.9 88.6 13.82 0.11 9.25
12982 2017_06_12 15:10:07 364 10 0 9.223 0.1 0.5565,0.4167 1810 6.37E-004 592.0 86.1 737.0 88.7 13.82 0.11 11.57
