记录条数   时间  bin号 晶号 电压(V) 反向漏电流(uA) 色坐标(x,y) 相关色温(K) 色差 主波长(nm) 色纯度(%) 峰值波长(nm) 显色性指数 光通量(lm) 辐射通量(mW) 光效 
1058 2017_06_08 15:58:35 671 4 0 2.913 0.3 0.4731,0.3911 2422 -1.12E-002 591.2 53.3 614.1 76.7 28.36 0.00 34.67
1059 2017_06_08 15:58:35 698 4 0 2.916 0.2 0.4730,0.3910 2422 -1.13E-002 591.3 53.3 614.1 76.7 28.36 0.00 51.95
1060 2017_06_08 15:58:35 724 4 0 2.915 0.2 0.4730,0.3911 2423 -1.12E-002 591.2 53.3 614.1 76.6 28.37 0.00 55.04
1061 2017_06_08 15:58:35 751 4 0 2.915 0.3 0.4730,0.3911 2423 -1.12E-002 591.2 53.3 614.1 76.7 28.37 0.00 32.26
1062 2017_06_08 15:58:35 778 4 0 2.917 0.1 0.4730,0.3911 2423 -1.12E-002 591.2 53.3 614.1 76.6 28.37 0.00 71.93
1063 2017_06_08 15:58:35 801 4 0 2.910 0.2 0.4730,0.3911 2423 -1.12E-002 591.2 53.3 614.1 76.6 28.38 0.00 46.88
1064 2017_06_08 15:58:35 825 4 0 2.929 0.3 0.4730,0.3911 2423 -1.12E-002 591.2 53.3 614.1 76.6 28.37 0.00 33.27
1065 2017_06_08 15:58:35 850 4 0 2.911 0.3 0.4730,0.3911 2423 -1.12E-002 591.2 53.3 614.1 76.6 28.38 0.00 30.23
1066 2017_06_08 15:58:35 874 4 0 2.913 0.2 0.4730,0.3911 2423 -1.12E-002 591.2 53.3 614.1 76.7 28.37 0.00 42.56
1067 2017_06_08 15:58:35 898 4 0 2.908 0.1 0.4729,0.3911 2424 -1.12E-002 591.2 53.3 614.1 76.6 28.38 0.00 78.18
1068 2017_06_08 15:58:35 922 4 0 2.914 0.2 0.4730,0.3911 2423 -1.12E-002 591.2 53.3 614.1 76.6 28.38 0.00 46.81
1069 2017_06_08 15:58:35 946 4 0 2.923 0.3 0.4730,0.3911 2424 -1.12E-002 591.2 53.3 614.1 76.6 28.37 0.00 35.90
1070 2017_06_08 15:58:35 972 4 0 2.910 0.3 0.4730,0.3911 2424 -1.12E-002 591.2 53.3 614.1 76.6 28.37 0.00 34.73
1071 2017_06_08 15:58:36 000 4 0 2.911 0.2 0.4730,0.3912 2424 -1.12E-002 591.2 53.3 614.1 76.6 28.38 0.00 62.48
1072 2017_06_08 15:58:36 024 4 0 2.916 0.3 0.4730,0.3911 2424 -1.12E-002 591.2 53.3 614.1 76.6 28.38 0.00 37.43
1073 2017_06_08 15:58:36 049 4 0 2.900 0.3 0.4729,0.3911 2424 -1.12E-002 591.2 53.3 614.1 76.7 28.38 0.00 33.60
1074 2017_06_08 15:58:36 072 4 0 2.908 0.3 0.4727,0.3908 2425 -1.13E-002 591.3 53.2 614.1 76.7 28.38 0.00 34.75
1075 2017_06_08 15:58:36 095 4 0 2.923 0.2 0.4730,0.3912 2424 -1.12E-002 591.2 53.3 614.1 76.6 28.38 0.00 51.86
1076 2017_06_08 15:58:36 119 4 0 2.918 0.1 0.4731,0.3909 2420 -1.13E-002 591.3 53.3 614.1 77.3 28.29 0.00 66.58
1077 2017_06_08 15:58:36 143 4 0 2.917 0.2 0.4730,0.3908 2421 -1.13E-002 591.3 53.3 614.1 77.2 28.31 0.00 42.41
1078 2017_06_08 15:58:36 168 4 0 2.928 0.3 0.4731,0.3910 2421 -1.13E-002 591.3 53.3 614.1 77.0 28.32 0.00 32.06
1079 2017_06_08 15:58:36 194 4 0 2.915 0.3 0.4730,0.3909 2422 -1.13E-002 591.3 53.3 614.1 77.0 28.33 0.00 33.36
1080 2017_06_08 15:58:36 222 4 0 2.911 0.2 0.4730,0.3910 2422 -1.13E-002 591.2 53.3 614.1 76.9 28.33 0.00 62.38
1081 2017_06_08 15:58:36 251 4 0 2.907 0.3 0.4730,0.3910 2422 -1.13E-002 591.2 53.3 614.1 76.9 28.33 0.00 36.04
1082 2017_06_08 15:58:36 279 4 0 2.919 0.2 0.4729,0.3909 2423 -1.13E-002 591.3 53.2 614.1 76.9 28.34 0.00 49.13
1083 2017_06_08 15:58:36 309 4 0 2.905 0.2 0.4730,0.3911 2422 -1.12E-002 591.2 53.3 614.1 76.8 28.34 0.00 40.78
1084 2017_06_08 15:58:36 337 4 0 2.920 0.3 0.4730,0.3911 2422 -1.12E-002 591.2 53.3 614.1 76.8 28.34 0.00 35.89
1085 2017_06_08 15:58:36 367 4 0 2.913 0.2 0.4730,0.3911 2422 -1.12E-002 591.2 53.3 614.2 76.8 28.34 0.00 55.02
1086 2017_06_08 15:58:36 396 4 0 2.917 0.3 0.4729,0.3909 2423 -1.13E-002 591.3 53.2 614.1 76.8 28.35 0.00 35.94
1087 2017_06_08 15:58:36 426 4 0 2.910 0.2 0.4730,0.3910 2422 -1.12E-002 591.2 53.3 614.1 76.8 28.34 0.00 49.28
1088 2017_06_08 15:58:36 454 4 0 2.913 0.3 0.4731,0.3911 2422 -1.12E-002 591.2 53.4 614.1 76.7 28.34 0.00 31.18
1089 2017_06_08 15:58:36 481 4 0 2.917 0.2 0.4730,0.3910 2422 -1.12E-002 591.2 53.3 614.1 76.8 28.34 0.00 54.96
1090 2017_06_08 15:58:36 508 4 0 2.908 0.3 0.4729,0.3909 2423 -1.13E-002 591.3 53.2 614.1 76.8 28.34 0.00 37.48
1091 2017_06_08 15:58:36 534 4 0 2.919 0.3 0.4733,0.3914 2421 -1.11E-002 591.2 53.5 614.1 76.7 28.34 0.00 35.91
1092 2017_06_08 15:58:36 558 4 0 2.920 0.2 0.4732,0.3912 2422 -1.12E-002 591.2 53.4 614.1 76.7 28.34 0.00 62.22
1093 2017_06_08 15:58:36 581 4 0 2.915 0.2 0.4726,0.3906 2424 -1.14E-002 591.3 53.0 614.1 76.8 28.35 0.00 55.01
1094 2017_06_08 15:58:36 604 4 0 2.913 0.2 0.4730,0.3911 2423 -1.12E-002 591.2 53.3 614.1 76.7 28.35 0.00 38.98
1095 2017_06_08 15:58:36 628 4 0 2.909 0.3 0.4732,0.3909 2420 -1.13E-002 591.3 53.3 614.2 76.7 28.32 0.00 30.20
1096 2017_06_08 15:58:36 651 4 0 2.908 0.3 0.4731,0.3909 2421 -1.13E-002 591.3 53.3 614.2 76.7 28.33 0.00 33.45
1097 2017_06_08 15:58:36 680 4 0 2.910 0.2 0.4731,0.3909 2421 -1.13E-002 591.3 53.3 614.2 76.7 28.33 0.00 52.00
1098 2017_06_08 15:58:36 709 4 0 2.926 0.2 0.4729,0.3908 2421 -1.13E-002 591.3 53.2 614.2 76.7 28.34 0.00 38.80
1099 2017_06_08 15:58:36 734 4 0 2.913 0.2 0.4733,0.3912 2420 -1.12E-002 591.2 53.4 614.2 76.7 28.33 0.00 42.50
1100 2017_06_08 15:58:36 766 4 0 2.911 0.3 0.4734,0.3913 2420 -1.11E-002 591.2 53.5 614.2 76.7 28.32 0.00 35.98
1101 2017_06_08 15:58:36 790 4 0 2.922 0.3 0.4732,0.3911 2421 -1.12E-002 591.2 53.4 614.2 76.7 28.33 0.00 31.07
1102 2017_06_08 15:58:36 814 4 0 2.910 0.2 0.4731,0.3911 2421 -1.12E-002 591.2 53.4 614.2 76.8 28.34 0.00 44.58
1103 2017_06_08 15:58:36 841 4 0 2.904 0.2 0.4731,0.3911 2421 -1.12E-002 591.2 53.4 614.2 76.8 28.33 0.00 58.62
1104 2017_06_08 15:58:36 867 4 0 2.922 0.2 0.4731,0.3911 2421 -1.12E-002 591.2 53.4 614.2 76.8 28.33 0.00 44.40
1105 2017_06_08 15:58:36 891 4 0 2.904 0.3 0.4732,0.3911 2421 -1.12E-002 591.2 53.4 614.2 76.8 28.33 0.00 32.34
1106 2017_06_08 15:58:36 913 4 0 2.903 0.2 0.4732,0.3911 2421 -1.12E-002 591.2 53.4 614.2 76.7 28.33 0.00 44.67
1107 2017_06_08 15:58:36 938 4 0 2.910 0.1 0.4733,0.3913 2421 -1.12E-002 591.2 53.5 614.2 76.7 28.33 0.00 78.00
1108 2017_06_08 15:58:36 961 4 0 2.910 0.2 0.4731,0.3911 2421 -1.12E-002 591.2 53.4 614.2 76.7 28.33 0.00 58.50
1109 2017_06_08 15:58:36 985 4 0 2.913 0.3 0.4733,0.3912 2420 -1.12E-002 591.2 53.5 614.2 76.7 28.33 0.00 31.17
1110 2017_06_08 15:58:37 010 4 0 2.905 0.3 0.4731,0.3910 2421 -1.13E-002 591.3 53.3 614.2 76.7 28.33 0.00 34.72
1111 2017_06_08 15:58:37 036 4 0 2.915 0.1 0.4732,0.3911 2421 -1.12E-002 591.2 53.4 614.2 76.7 28.33 0.00 66.73
1112 2017_06_08 15:58:37 061 4 0 2.905 0.2 0.4732,0.3911 2421 -1.12E-002 591.2 53.4 614.2 76.7 28.33 0.00 58.60
1113 2017_06_08 15:58:37 085 4 0 2.917 0.3 0.4733,0.3910 2419 -1.13E-002 591.3 53.4 614.2 76.9 28.31 0.00 37.31
1114 2017_06_08 15:58:37 108 4 0 2.914 0.3 0.4732,0.3910 2420 -1.12E-002 591.3 53.4 614.2 76.8 28.32 0.00 30.13
1115 2017_06_08 15:58:37 132 4 0 2.913 0.3 0.4732,0.3911 2420 -1.12E-002 591.2 53.4 614.2 76.8 28.32 0.00 33.38
1116 2017_06_08 15:58:37 155 4 0 2.920 0.2 0.4733,0.3912 2420 -1.12E-002 591.2 53.4 614.2 76.8 28.32 0.00 49.09
1117 2017_06_08 15:58:37 180 4 0 2.902 0.1 0.4735,0.3913 2419 -1.11E-002 591.2 53.5 614.2 76.8 28.32 0.00 67.02
1118 2017_06_08 15:58:37 203 4 0 2.915 0.2 0.4731,0.3909 2421 -1.13E-002 591.3 53.3 614.2 76.8 28.32 0.00 46.70
1119 2017_06_08 15:58:37 227 4 0 2.918 0.3 0.4732,0.3910 2420 -1.13E-002 591.3 53.4 614.2 76.8 28.32 0.00 32.17
1120 2017_06_08 15:58:37 252 4 0 2.921 0.3 0.4732,0.3910 2420 -1.12E-002 591.3 53.3 614.2 76.8 28.32 0.00 32.14
1121 2017_06_08 15:58:37 275 4 0 2.913 0.2 0.4731,0.3909 2421 -1.13E-002 591.3 53.3 614.2 76.8 28.32 0.00 46.74
1122 2017_06_08 15:58:37 298 4 0 2.907 0.1 0.4732,0.3910 2420 -1.12E-002 591.3 53.3 614.1 76.8 28.32 0.00 66.91
1123 2017_06_08 15:58:37 322 4 0 2.911 0.2 0.4732,0.3910 2420 -1.12E-002 591.3 53.4 614.2 76.8 28.32 0.00 51.95
1124 2017_06_08 15:58:37 351 4 0 2.920 0.3 0.4734,0.3912 2419 -1.12E-002 591.2 53.5 614.2 76.8 28.31 0.00 32.14
1125 2017_06_08 15:58:37 382 4 0 2.921 0.2 0.4732,0.3911 2420 -1.12E-002 591.2 53.4 614.2 76.8 28.32 0.00 46.60
1126 2017_06_08 15:58:37 411 4 0 2.915 0.3 0.4732,0.3910 2420 -1.13E-002 591.3 53.3 614.2 76.8 28.32 0.00 34.59
1127 2017_06_08 15:58:37 439 4 0 2.908 0.2 0.4729,0.3908 2422 -1.13E-002 591.3 53.2 614.2 76.8 28.32 0.00 44.59
1128 2017_06_08 15:58:37 469 4 0 2.908 0.2 0.4731,0.3909 2421 -1.13E-002 591.3 53.3 614.2 76.8 28.32 0.00 40.71
1129 2017_06_08 15:58:37 498 4 0 2.910 0.3 0.4731,0.3910 2421 -1.13E-002 591.3 53.3 614.2 76.8 28.32 0.00 35.98
1130 2017_06_08 15:58:37 525 4 0 2.907 0.2 0.4732,0.3911 2421 -1.12E-002 591.2 53.4 614.2 76.8 28.32 0.00 49.30
1131 2017_06_08 15:58:37 553 4 0 2.920 0.3 0.4731,0.3909 2421 -1.13E-002 591.3 53.3 614.2 76.8 28.32 0.00 30.08
1132 2017_06_08 15:58:37 576 4 0 2.904 0.2 0.4731,0.3910 2421 -1.13E-002 591.3 53.3 614.2 76.8 28.32 0.00 49.34
1133 2017_06_08 15:58:37 600 4 0 2.906 0.2 0.4734,0.3913 2419 -1.12E-002 591.2 53.5 614.2 76.8 28.32 0.00 62.46
1134 2017_06_08 15:58:37 623 4 0 2.908 0.2 0.4731,0.3910 2421 -1.13E-002 591.3 53.3 614.2 76.8 28.32 0.00 49.27
1135 2017_06_08 15:58:37 647 4 0 2.912 0.3 0.4730,0.3909 2421 -1.13E-002 591.3 53.3 614.2 76.8 28.32 0.00 31.16
1136 2017_06_08 15:58:37 671 4 0 2.909 0.3 0.4731,0.3909 2421 -1.13E-002 591.3 53.3 614.2 76.8 28.32 0.00 31.19
1137 2017_06_08 15:58:37 693 4 0 2.913 0.3 0.4731,0.3909 2421 -1.13E-002 591.3 53.3 614.2 76.8 28.32 0.00 35.95
1138 2017_06_08 15:58:37 718 4 0 2.911 0.2 0.4731,0.3909 2421 -1.13E-002 591.3 53.3 614.2 76.8 28.32 0.00 58.45
1139 2017_06_08 15:58:37 741 4 0 2.911 0.2 0.4733,0.3911 2420 -1.12E-002 591.3 53.4 614.2 76.8 28.31 0.00 55.00
1140 2017_06_08 15:58:37 769 4 0 2.910 0.2 0.4731,0.3909 2421 -1.13E-002 591.3 53.3 614.2 76.8 28.31 0.00 38.98
1141 2017_06_08 15:58:37 801 4 0 2.907 0.2 0.4731,0.3909 2420 -1.13E-002 591.3 53.3 614.2 76.8 28.31 0.00 39.02
1142 2017_06_08 15:58:37 828 4 0 2.912 0.3 0.4731,0.3909 2421 -1.13E-002 591.3 53.3 614.2 76.8 28.32 0.00 34.62
1143 2017_06_08 15:58:37 852 4 0 2.907 0.3 0.4731,0.3909 2421 -1.13E-002 591.3 53.3 614.2 76.8 28.31 0.00 31.21
1144 2017_06_08 15:58:37 879 4 0 2.913 0.1 0.4726,0.3904 2422 -1.15E-002 591.4 53.0 614.2 76.8 28.32 0.00 93.47
1145 2017_06_08 15:58:37 905 4 0 2.910 0.2 0.4727,0.3904 2422 -1.15E-002 591.3 53.0 614.2 76.8 28.32 0.00 49.25
1146 2017_06_08 15:58:37 928 4 0 2.906 0.3 0.4730,0.3908 2421 -1.13E-002 591.3 53.2 614.2 76.8 28.32 0.00 30.22
1147 2017_06_08 15:58:37 958 4 0 2.919 0.3 0.4730,0.3908 2421 -1.13E-002 591.3 53.2 614.2 76.8 28.32 0.00 35.87
1148 2017_06_08 15:58:37 987 4 0 2.907 0.2 0.4730,0.3908 2421 -1.13E-002 591.3 53.2 614.2 76.8 28.32 0.00 46.83
1149 2017_06_08 15:58:38 017 4 0 2.916 0.3 0.4730,0.3908 2421 -1.13E-002 591.3 53.3 614.2 76.8 28.32 0.00 31.12
1150 2017_06_08 15:58:38 043 4 0 2.913 0.2 0.4732,0.3910 2420 -1.13E-002 591.3 53.4 614.2 76.8 28.31 0.00 51.92
1151 2017_06_08 15:58:38 067 4 0 2.903 0.3 0.4732,0.3910 2420 -1.13E-002 591.3 53.4 614.2 76.8 28.31 0.00 32.33
1152 2017_06_08 15:58:38 092 4 0 2.926 0.3 0.4732,0.3910 2420 -1.13E-002 591.3 53.4 614.2 76.8 28.31 0.00 32.08
1153 2017_06_08 15:58:38 115 4 0 2.913 0.2 0.4732,0.3910 2420 -1.13E-002 591.3 53.4 614.2 76.8 28.31 0.00 42.48
1154 2017_06_08 15:58:38 139 4 0 2.906 0.1 0.4733,0.3911 2420 -1.12E-002 591.2 53.4 614.2 76.8 28.31 0.00 72.06
1155 2017_06_08 15:58:38 162 4 0 2.909 0.2 0.4733,0.3911 2419 -1.12E-002 591.2 53.4 614.2 76.8 28.31 0.00 55.04
1156 2017_06_08 15:58:38 186 4 0 2.912 0.3 0.4733,0.3911 2420 -1.12E-002 591.3 53.4 614.2 76.8 28.31 0.00 35.95
1157 2017_06_08 15:58:38 210 4 0 2.910 0.3 0.4732,0.3911 2420 -1.12E-002 591.3 53.4 614.2 76.8 28.31 0.00 31.17
1158 2017_06_08 15:58:38 240 4 0 2.920 0.2 0.4734,0.3912 2419 -1.12E-002 591.2 53.5 614.2 76.8 28.31 0.00 46.61
1159 2017_06_08 15:58:38 269 4 0 2.909 0.2 0.4734,0.3913 2419 -1.12E-002 591.2 53.5 614.2 76.8 28.36 0.00 49.34
1160 2017_06_08 15:58:38 298 4 0 2.926 0.3 0.4733,0.3911 2419 -1.12E-002 591.2 53.4 614.2 76.8 28.36 0.00 34.51
1161 2017_06_08 15:58:38 327 4 0 2.924 0.2 0.4732,0.3910 2420 -1.13E-002 591.3 53.3 614.2 76.8 28.30 0.00 58.14
1162 2017_06_08 15:58:38 356 4 0 2.917 0.3 0.4732,0.3910 2420 -1.13E-002 591.3 53.4 614.2 76.8 28.31 0.00 34.55
1163 2017_06_08 15:58:38 387 4 0 2.916 0.2 0.4732,0.3910 2420 -1.12E-002 591.3 53.4 614.2 76.8 28.31 0.00 62.23
1164 2017_06_08 15:58:38 416 4 0 2.925 0.3 0.4735,0.3914 2419 -1.11E-002 591.2 53.6 614.2 76.8 28.31 0.00 33.23
1165 2017_06_08 15:58:38 446 4 0 2.911 0.2 0.4733,0.3911 2419 -1.12E-002 591.3 53.4 614.2 76.8 28.31 0.00 62.33
1166 2017_06_08 15:58:38 476 4 0 2.905 0.3 0.4733,0.3911 2419 -1.12E-002 591.3 53.4 614.2 76.8 28.31 0.00 34.70
1167 2017_06_08 15:58:38 504 4 0 2.905 0.1 0.4734,0.3912 2419 -1.12E-002 591.2 53.5 614.2 76.8 28.31 0.00 66.91
1168 2017_06_08 15:58:38 534 4 0 2.904 0.3 0.4733,0.3911 2419 -1.12E-002 591.2 53.4 614.2 76.8 28.31 0.00 31.24
1169 2017_06_08 15:58:38 561 4 0 2.923 0.2 0.4735,0.3907 2413 -1.14E-002 591.4 53.3 614.2 77.1 28.23 0.00 58.04
1170 2017_06_08 15:58:38 586 4 0 2.920 0.2 0.4733,0.3911 2419 -1.12E-002 591.3 53.4 614.2 76.8 28.30 0.00 42.36
1171 2017_06_08 15:58:38 611 4 0 2.909 0.3 0.4733,0.3911 2420 -1.12E-002 591.2 53.4 614.2 76.7 28.32 0.00 30.19
1172 2017_06_08 15:58:38 634 4 0 2.915 0.3 0.4734,0.3909 2417 -1.13E-002 591.3 53.4 614.2 76.7 28.29 0.00 37.33
1173 2017_06_08 15:58:38 658 4 0 2.914 0.1 0.4732,0.3909 2419 -1.13E-002 591.3 53.3 614.2 76.7 28.31 0.00 71.84
1174 2017_06_08 15:58:38 682 4 0 2.903 0.2 0.4732,0.3909 2419 -1.13E-002 591.3 53.3 614.2 76.7 28.32 0.00 55.15
1175 2017_06_08 15:58:38 705 4 0 2.903 0.3 0.4732,0.3910 2419 -1.13E-002 591.3 53.4 614.2 76.7 28.32 0.00 37.51
1176 2017_06_08 15:58:38 731 4 0 2.911 0.3 0.4732,0.3910 2419 -1.13E-002 591.3 53.4 614.2 76.7 28.32 0.00 32.24
1177 2017_06_08 15:58:38 756 4 0 2.904 0.2 0.4733,0.3909 2419 -1.13E-002 591.3 53.4 614.2 76.8 28.31 0.00 46.86
1178 2017_06_08 15:58:38 780 4 0 2.913 0.1 0.4733,0.3910 2419 -1.13E-002 591.3 53.4 614.2 76.8 28.31 0.00 77.85
1179 2017_06_08 15:58:38 803 4 0 2.911 0.2 0.4733,0.3910 2418 -1.13E-002 591.3 53.4 614.2 76.8 28.31 0.00 49.20
1180 2017_06_08 15:58:38 828 4 0 2.913 0.3 0.4733,0.3910 2418 -1.13E-002 591.3 53.4 614.2 76.8 28.31 0.00 31.14
1181 2017_06_08 15:58:38 852 4 0 2.916 0.3 0.4733,0.3909 2418 -1.13E-002 591.3 53.4 614.2 76.8 28.30 0.00 32.18
1182 2017_06_08 15:58:38 878 4 0 2.916 0.2 0.4733,0.3909 2418 -1.13E-002 591.3 53.4 614.2 76.8 28.30 0.00 40.57
1183 2017_06_08 15:58:38 906 4 0 2.910 0.2 0.4735,0.3910 2416 -1.13E-002 591.3 53.5 614.2 76.8 28.29 0.00 58.42
1184 2017_06_08 15:58:38 932 4 0 2.920 0.3 0.4733,0.3908 2417 -1.13E-002 591.3 53.3 614.2 76.8 28.29 0.00 31.05
1185 2017_06_08 15:58:38 960 4 0 2.917 0.1 0.4731,0.3907 2418 -1.14E-002 591.3 53.2 614.2 76.8 28.30 0.00 66.62
1186 2017_06_08 15:58:38 987 4 0 2.915 0.2 0.4734,0.3909 2417 -1.13E-002 591.3 53.4 614.2 76.8 28.29 0.00 40.57
1187 2017_06_08 15:58:39 015 4 0 2.910 0.3 0.4736,0.3912 2416 -1.12E-002 591.3 53.5 614.2 76.8 28.29 0.00 33.38
1188 2017_06_08 15:58:39 042 4 0 2.910 0.1 0.4737,0.3913 2416 -1.12E-002 591.2 53.6 614.2 76.8 28.29 0.00 77.89
1189 2017_06_08 15:58:39 067 4 0 2.911 0.3 0.4736,0.3912 2416 -1.12E-002 591.3 53.5 614.2 76.8 28.29 0.00 35.93
1190 2017_06_08 15:58:39 091 4 0 2.904 0.3 0.4735,0.3910 2417 -1.13E-002 591.3 53.4 614.2 76.8 28.29 0.00 28.38
1191 2017_06_08 15:58:39 117 4 0 2.913 0.2 0.4735,0.3911 2417 -1.12E-002 591.3 53.5 614.2 76.8 28.29 0.00 44.47
1192 2017_06_08 15:58:39 142 4 0 2.908 0.2 0.4734,0.3910 2417 -1.13E-002 591.3 53.4 614.2 76.8 28.29 0.00 58.46
1193 2017_06_08 15:58:39 167 4 0 2.907 0.3 0.4734,0.3910 2417 -1.13E-002 591.3 53.4 614.2 76.8 28.29 0.00 37.42
1194 2017_06_08 15:58:39 191 4 0 2.916 0.3 0.4733,0.3909 2418 -1.13E-002 591.3 53.3 614.2 76.8 28.29 0.00 32.17
1195 2017_06_08 15:58:39 214 4 0 2.913 0.2 0.4734,0.3910 2417 -1.13E-002 591.3 53.4 614.2 76.8 28.29 0.00 38.90
1196 2017_06_08 15:58:39 238 4 0 2.908 0.2 0.4734,0.3910 2417 -1.13E-002 591.3 53.4 614.2 76.8 28.29 0.00 58.46
1197 2017_06_08 15:58:39 264 4 0 2.918 0.2 0.4734,0.3910 2417 -1.13E-002 591.3 53.4 614.2 76.8 28.29 0.00 49.06
1198 2017_06_08 15:58:39 289 4 0 2.919 0.3 0.4733,0.3909 2418 -1.13E-002 591.3 53.4 614.2 76.8 28.30 0.00 30.06
1199 2017_06_08 15:58:39 313 4 0 2.917 0.3 0.4734,0.3911 2417 -1.12E-002 591.3 53.4 614.2 76.8 28.30 0.00 32.16
1200 2017_06_08 15:58:39 342 4 0 2.905 0.2 0.4736,0.3912 2417 -1.12E-002 591.2 53.5 614.2 76.8 28.30 0.00 58.53
1201 2017_06_08 15:58:39 370 4 0 2.910 0.3 0.4736,0.3912 2417 -1.12E-002 591.2 53.5 614.2 76.8 28.30 0.00 37.39
1202 2017_06_08 15:58:39 400 4 0 2.910 0.2 0.4735,0.3912 2417 -1.12E-002 591.3 53.5 614.2 76.8 28.30 0.00 38.94
1203 2017_06_08 15:58:39 429 4 0 2.902 0.2 0.4735,0.3911 2417 -1.12E-002 591.3 53.5 614.2 76.8 28.30 0.00 42.61
1204 2017_06_08 15:58:39 456 4 0 2.910 0.3 0.4730,0.3906 2419 -1.14E-002 591.3 53.2 614.2 76.8 28.30 0.00 37.40
1205 2017_06_08 15:58:39 480 4 0 2.913 0.1 0.4736,0.3912 2416 -1.12E-002 591.2 53.5 614.2 76.8 28.29 0.00 66.69
1206 2017_06_08 15:58:39 504 4 0 2.908 0.2 0.4733,0.3909 2417 -1.13E-002 591.3 53.4 614.2 76.8 28.30 0.00 49.23
1207 2017_06_08 15:58:39 527 4 0 2.904 0.3 0.4735,0.3912 2417 -1.12E-002 591.3 53.5 614.2 76.8 28.30 0.00 32.30
1208 2017_06_08 15:58:39 552 4 0 2.920 0.3 0.4735,0.3911 2417 -1.12E-002 591.3 53.5 614.2 76.8 28.30 0.00 31.06
1209 2017_06_08 15:58:39 575 4 0 2.920 0.2 0.4734,0.3910 2417 -1.13E-002 591.3 53.4 614.2 76.8 28.30 0.00 42.36
1210 2017_06_08 15:58:39 598 4 0 2.910 0.2 0.4734,0.3910 2417 -1.13E-002 591.3 53.4 614.2 76.8 28.30 0.00 62.32
1211 2017_06_08 15:58:39 623 4 0 2.907 0.2 0.4733,0.3909 2417 -1.13E-002 591.3 53.4 614.2 76.8 28.30 0.00 51.99
1212 2017_06_08 15:58:39 651 4 0 2.909 0.3 0.4734,0.3910 2417 -1.13E-002 591.3 53.4 614.2 76.8 28.30 0.00 34.64
1213 2017_06_08 15:58:39 674 4 0 2.907 0.3 0.4735,0.3911 2417 -1.12E-002 591.3 53.5 614.2 76.8 28.30 0.00 37.43
1214 2017_06_08 15:58:39 699 4 0 2.900 0.1 0.4736,0.3912 2416 -1.12E-002 591.2 53.6 614.2 76.8 28.30 0.00 72.14
1215 2017_06_08 15:58:39 723 4 0 2.909 0.2 0.4736,0.3912 2416 -1.12E-002 591.3 53.5 614.2 76.8 28.29 0.00 62.34
1216 2017_06_08 15:58:39 748 4 0 2.909 0.3 0.4736,0.3912 2416 -1.12E-002 591.3 53.5 614.2 76.8 28.29 0.00 32.24
1217 2017_06_08 15:58:39 772 4 0 2.912 0.3 0.4735,0.3911 2417 -1.12E-002 591.3 53.5 614.2 76.8 28.29 0.00 32.21
1218 2017_06_08 15:58:39 796 4 0 2.920 0.2 0.4735,0.3911 2416 -1.12E-002 591.3 53.5 614.2 76.8 28.29 0.00 40.50
1219 2017_06_08 15:58:39 822 4 0 2.911 0.2 0.4735,0.3911 2416 -1.12E-002 591.3 53.5 614.1 76.8 28.29 0.00 62.28
1220 2017_06_08 15:58:39 848 4 0 2.917 0.3 0.4735,0.3911 2416 -1.12E-002 591.3 53.5 614.1 76.8 28.29 0.00 37.29
1221 2017_06_08 15:58:39 873 4 0 2.909 0.3 0.4734,0.3910 2416 -1.13E-002 591.3 53.4 614.1 76.8 28.24 0.00 29.17
1222 2017_06_08 15:58:39 899 4 0 2.908 0.2 0.4735,0.3911 2416 -1.13E-002 591.3 53.5 614.1 76.8 28.26 0.00 49.17
1223 2017_06_08 15:58:39 925 4 0 2.907 0.2 0.4735,0.3911 2416 -1.12E-002 591.3 53.5 614.1 76.8 28.27 0.00 58.44
1224 2017_06_08 15:58:39 954 4 0 2.914 0.3 0.4735,0.3911 2416 -1.12E-002 591.3 53.5 614.1 76.8 28.27 0.00 29.14
1225 2017_06_08 15:58:39 982 4 0 2.921 0.2 0.4735,0.3911 2416 -1.12E-002 591.3 53.5 614.1 76.8 28.27 0.00 58.15
1226 2017_06_08 15:58:40 011 4 0 2.913 0.3 0.4735,0.3911 2416 -1.12E-002 591.3 53.5 614.1 76.8 28.27 0.00 35.89
1227 2017_06_08 15:58:40 043 4 0 2.903 0.2 0.4736,0.3912 2416 -1.12E-002 591.3 53.5 614.1 76.8 28.27 0.00 52.00
1228 2017_06_08 15:58:40 071 4 0 2.919 0.3 0.4738,0.3908 2410 -1.14E-002 591.4 53.5 614.1 76.8 28.21 0.00 37.16
1229 2017_06_08 15:58:40 107 4 0 2.914 0.3 0.4736,0.3908 2413 -1.14E-002 591.3 53.4 614.1 76.8 28.23 0.00 31.04
1230 2017_06_08 15:58:40 132 4 0 2.913 0.3 0.4736,0.3909 2413 -1.13E-002 591.3 53.4 614.1 76.8 28.24 0.00 31.07
1231 2017_06_08 15:58:40 157 4 0 2.910 0.2 0.4735,0.3909 2415 -1.13E-002 591.3 53.4 614.1 76.8 28.26 0.00 46.68
1232 2017_06_08 15:58:40 182 4 0 2.910 0.2 0.4735,0.3910 2415 -1.13E-002 591.3 53.5 614.1 76.8 28.26 0.00 62.25
